NO,Sentence,ID,book_name
3011,عومرو اوزونو پادشاهلیخ ائله‌دی، خالقنان یاخشی رفتار ائلییب، رعیتی عدالتنن دولاندیردی.,f1,book2
3025,بونللارین هره‌سی‌نین بیر اوغلو اولدو.,f1,book2
3039,باخ چؤلدن نه گؤیچک شئی دوشور ؟,f1,book2
3053,هر کسین باشی‌نین اوستدن توللانیب گئتسه، بوینون ووردوراجاغام.,f1,book2
3067,بونو گؤرن کیمی ملیک ممدین اورگی گئتدی.,f1,book2
3081,– بلی، شمال طرفه صبح تئزدن آتی سورسه‌نیز، گئدرسینیز آخشاماجان.,f1,book2
3095,بیری‌نین صیفتیندن، ائله بیل، رستم قبیردن دیریلیب گلیب.,f1,book2
3109,قیرخ ایلدی اونو توتوب سالمیشام طلیسیمه.,f1,book2
3123,بو احمدیکمخؤرگینن احمدی چیلینگی، ملیک احمدی آپاردیلار بیر قویونون باشینا.,f1,book2
3137,او ساعت ملیک احمد فرصتی فوت ائله‌مییب بیر قیلینج چکدی دئوین باشیندان.,f1,book2
3151,– گرک منیم اؤزومون قیزیل مجمهییم، قیزیل تشتیم گله.,f1,book2
3165,ملیک احمد یئتیشیب، احمدی-کمخؤرگی‌نین ده، احمدی چیللینگی‌نین ده بوینون ووردو.,f1,book2
3179,اونو دا بیر اوخ یایینان ووردو، بونو دا اؤلدوردو.,f1,book2
3193,– قوشو دا اونون اوچون اؤلدوردوم کی، سنین گؤزونو تؤکه‌جیدی.,f1,book2
3207,آخ وای گولناهار ماهالیندا شفتن آدلی اورتا سینلی بیر کیشی‌نین گولخار آدلی بیر آروادی وار ایدی.,f1,book2
3221,خان اوغلان عرض ائله‌دی کی، مِهریبان آتا، سن گئت ائلچی داشی‌نین اوستونده اوتور، اونلار نه مطلبه گلدیگینی خبر آلدیقدا احوالاتی سؤیلرسن.,f1,book2
3235,بلکه بختیم یار اولا، بیر یاخشی پئشه اؤیره‌نیب هم سیزلری بو ذلیل یاشاییشدان خلاص ائدم، هم ده اؤز مطلبیمه چاتام.,f1,book2
3249,شفتن احوالاتی تماماٌ اونا سؤیله‌دی.,f1,book2
3263,قیزین او جاوانا حئییفی گلیب دئدی:,f1,book2
3277,به من نه تر ائدیم کی، هم بو انسان جلّادی‌نین الیندن سلامات قورتاریم، هم ده سئحیربازلیغی اؤرگه‌نیم ؟,f1,book2
3291,– آی کیشی، سنین بو اوغلون نه یامان کوراذهین ایمیش.,f1,book2
3305,آپاریب بازاردا ساتارسان، آمّا باشیمین ایپینی وئرمزسن.,f1,book2
3319,بو مال-دؤولت ایله دوققوز مرتبه سارای قوردوردولار.,f1,book2
3333,نه قدر ایسته‌ییر اوسارا دا پول وئریم.,f1,book2
3347,شاه درویشین بئله بیر نامناسیب مطلبینه قارشی دئدی:,f1,book2
3361,– بالا، ایندی کی سن بیر چوخ زحمت، مشقّتدن سورا بیر بئله صنعت صاحبی اولدون، گؤزومون آغی-قاراسی اولان قیزیم پسته خانیمی سنه وئریرم.,f1,book2
3375,شاهزاده رحمان قیرخ گون ایدی کی، وزیرین وکیلین اوغلو ایله باشیندا قیرخ آتلی لاله داغینا اووا چیخمیشدی.,f1,book2
3389,سؤیله گؤروم، سن هانسی باغین گولو، هانسی باخچانین بولبولوسن ؟,f1,book2
3403,حؤکم وئریب بوتون گولناهار شهرینی الوان چیچکلر ایله بزهتدیردی.,f1,book2
3417,– آی آرواد سن قاریشما، منیم دئدیکلریمی حاضیر ائله.,f1,book2
3431,– بلی، اوغول، منیم او گؤردویوم یوخو ائله یوخودو کی، اونون دالینجان گئتمه‌لیدی.,f1,book2
3445,یوخونو ديَیشنده آدیمی دا ديَیشمیشم.,f1,book2
3459,آخشامدان بری نئچه دفعه‌‌ گلیب قالانین باشینا ایشاره ایله‌میشم، گؤرمیشم یوخسان، آخیرمینجی دفعه‌‌ ایسته‌ییردیم ائوه قاییدام.,f1,book2
3473,اودور کی، بختیارنان وعده‌‌ قویدوق کی، بو گئجه همان سن یاتان یئره گلسین، من ده آتام-آنام یوخویا گئدندن سورا گلیم قاچاخ.,f1,book2
3487,قیز دئدی کی، نئینک، دوه‌چی اول، او دا هئله، قاتیرچی اول، او دا هئله.,f1,book2
3501,پریزاد خانیم او ساعت قاضی گتیردیب اؤز کبینین بختیارا کسدیردی.,f1,book2
3515,گئت حاضیرلاش، صاباح دوز گونورتا سنه قوناغیخ.,f1,book2
3529,پادشاه قیزی گؤرن کیمی بیر اوخ قیزین ایکی قاشی‌نین آراسیننان قوتاریب دئدی پادشاهین اورگی‌نین باشیننان.,f1,book2
3543,بختیار اؤلوسو اؤلموش آدام کیمی قاییتدی ائوه.,f1,book2
3557,سونرا دیو بختیاری آلیب کورگینه یول ائله‌دی.,f1,book2
3571,– ایندی کی، بئله‌دی، بو ساعت سیزدن بیر نئچه دانا جنّت آلماسی ایسته‌ییرم، گتیرین بورا، دونونوزو وئریم.,f1,book2
3585,دوغرودور، اوزدن گولدو ایسه ده، آمّا قارنینا سانجی دولدو.,f1,book2
3599,من پادشاه، گده‌نین بیری بئله گؤزللره صاحب اولا، من اولا بولمییم.,f1,book2
3613,آلا بو کاغیذی، اولارین ایچینده بیر گولو قاه-قاه خانیم وار، وئر اونا، او سنه گول وئرر.,f1,book2
3627,بیر گل ائوه، گؤرک نه اولوب ؟,f1,book2
3641,پادشاه وزیری ده گؤتورور ائله گلدی کی، قیزلار خبر توتمامیش ائوه گیریب قیزین اوچونو ده گؤردو.,f1,book2
3655,بونلار اوتوز دوققوز گون کئف ائله‌دی، قیرخمینجی گون حوری‌زاد خانیم بیر لؤح اوخویوب بختیارا دئدی:,f1,book2
3669,گونورتانین ایستیسینده آتلار گله‌جک سو ایچمه‌یه، یاخینناشاندا پامبیغی آتارسان سویا، سو کؤپورویوب قالخاجاخ.,f1,book2
3683,چیخیم چؤله، نه قدر ایسته‌ییرسن، چالیم.,f1,book2
3697,آتی سوروب پادشاهین قاپیسینا سس ائله‌دی کی، آتی گتیرمیشم.,f1,book2
3711,اوندا گؤرک نه ائله‌یه‌جک ؟,f1,book2
3725,دؤرد طرفدن نئفت توکوب اود وورسونار، گئدیب او دونیادان سنه خبر گتیرئجییم.,f1,book2
3739,او بیری طرفدن پادشاه وزیره امر ائله‌دی کی، گئدک او کولو داغیتدیراخ بختیارین سومویونون یانیغیندان-زاددان تاپاخ، هامی بیلسین کی، او اؤلوب، سورا آرواددارین تویونا باشلاریخ.,f1,book2
3753,– اوندا گرک اودونو لاپ چوخ ییغاسینیز.,f1,book2
3767,بختیار بولاری گؤرن کیمی قاه-قاه چکیب گولدو.,f1,book2
3781,گئجه‌نی اورادا ائلیییب سحر یولا چیخدی.,f1,book2
3795,محمّد جئیرانی پادیشاه اوچون آپاردی.,f1,book2
3809,سن گئت پادیشاها دئگینن کی، من گئدیرم، امما سنه وزیرین آتلاریندان بیرین، وزیرین پولوندان بیر طولوق یاغ، بیر طولوق دا بال وئرسین.,f1,book2
3823,محمّد آتا مینیب یولا دوشدو.,f1,book2
3837,سن گئت بو ساعت پادیشاها دئ، وزیرین پولوندان بیر گمی قاییتدیرسین، بیر تاختاسی قیزیل، بیر تاختاسی گوموش.,f1,book2
3851,نوری جاهان خانیمی پادیشاهین باریگاهینه آپاردیلار.,f1,book2
3865,دئییر کی، ایسکندر بو شهره بیر واخت پادشاه اولاجاخ، پادشاهلیخ ائلییه‌جک.,f1,book2
3879,بوردا بیر تورچو تور آتیردی، گؤردو کی، بیر صاندیق گلیر.,f1,book2
3893,ملا بونا باشلادی درس وئرمه‌یه، بیر گون، ایکی گون.,f1,book2
3907,– بیزیم آتا-بابامیز دا دئیردیلر کی، بو دریادا قیزیل بالیق اولماز.,f1,book2
3921,بو دا گتیریب آتاسی‌نین قاباغینا قویاردی.,f1,book2
3935,– بیر قوش دیلی بیلن تاپیب گتیره‌سن.,f1,book2
3949,سن آزارری دئییلسن، آیری دردین وار.,f1,book2
3963,من ساخلادیم، بؤیوتدوم، بیر بئله آرتیبلار.,f1,book2
3977,گونورتا گئنه خؤرگی گتیردی، تا قیزین قاباغینا قویمادی، قویدو آرالی.,f1,book2
3991,– بلی، تا ایش آیری جور اولدو.,f1,book2
4005,بیر ملا گتیرتدیلر، قیزین کبینین کسدی ایسکندره.,f1,book2
4019,ائله بیلدیلر یحییدی، چونکو بونلار بیر-بیرینه او قدر اوخشویوردولار کی، هانسی یحییدیر، هانسی ایسکندردی سئچیلمیردی.,f1,book2
4033,نه قدر ده خلعت وئرمیشدیلر، گؤندردیم ائوه.,f1,book2
4047,یحیینی بونون یئرینده پادشاه ائله‌دیلر.,f1,book2
4061,– آی آمان، دورون گئدین اونو گتیرین بورا.,f1,book2
4075,– قارداش، نه قدر قوشون ایسدیییرسن حاضیردی.,f1,book2
4089,اونون بوینون وورون، قویون اوردا ایتلر یئسین جمده‌یین.,f1,book2
4103,ایچری گیرنده باخیب گؤرور کی، بورادا بیر قاری اوتورموش کی، آلت دوداغی یئر سوپورور، اوست دوداغی گؤی.,f1,book2
4117,ایچری گیرنده گؤرور کی، بورادا بیر قاری اوتورموش آلت دوداغی یئری سوپورور، اوست دوداغی گؤیو.,f1,book2
4131,بو قاری دا بونو گؤرنده سئوینیب بونا دئییر:,f1,book2
4145,– هر نه اولور اولسون، گرک گئدم!,f1,book2
4159,وزیر، قیزی بیر چینارین باشیندا قویوب گلیب احوالاتی هم ائوده سؤیله‌ییر، هم ده شاهزاده‌یه سؤیله‌ییر، توی تداریکینه باشلاییرلار.,f1,book2
4173,بیر ایلدن سورا شاهزاده‌نین همن قارا قیزدان بیر اوغلو اولور.,f1,book2
4187,آخیردا قاری گئدیب احوالاتی قونشولارینا دا سؤیله‌ییر.,f1,book2
4201,اونا گؤره ده جماعته یاییلیر کی، بیر آیین مدتینده کیم آتا یاخشی باخسا، اونا پادیشاه چوخ پول وئره‌جکدیر.,f1,book2
4215,خلاصه‌‌‌، آپارا بیلمه‌ییب گئدیب شاهزاد‌یه خبر وئریرلر.,f1,book2
4229,بیر طرفدن پادیشاهین اوغلو گلیب پنجره‌نین قاباغیندا اوتوروب آروادلارین اوخوماسینا قولاق آسیرمیش.,f1,book2
4243,قالدیم اولدوم چینار آغاجی – اینجیم، دوزول، دوزول.,f1,book2
4257,پادیشاه امر ائدیر کی، گئجه‌لر باغا قاراوول قویسونلار، اوغرونو دوتسونلار.,f1,book2
4271,دئو قویویا گیریر، داشی دا گنه یئرینه قویور.,f1,book2
4285,بو حالدا دئو یوخودا گؤرور کی، بونون جانی ایچینده اولان شیشه آدام الینه دوشموشدور.,f1,book2
4299,اوندا او سنی ایشیقلی دونیایه آتاجاقدیر، گلیب بیزی تاپاجاقسان.,f1,book2
4313,ایمدی بو خؤر‌کی آپاریرام کی، اژدها بونو ییینده من ده فیرست ائدیب قابیمی سو ایله دولدوروم.,f1,book2
4327,قوش بو سؤزلری ائشیدنده آشاغی ائنیب قانادلارینی آچیب شاهزاد‌یه کؤلگه‌لیک ائدیر.,f1,book2
4341,– سندن بیر قویوندان، بیر تولوق سودان باشقا هئچ بیر شئی ایستمیرم.,f1,book2
4355,بیر مدت گئتدیکدن سورا گلیب آتاسی‌نین یانینا چیخیر.,f1,book2
4369,ملیک جمشید قوشون اهلینه سؤیله‌ییر کی، من بو مارالین دالینجا گئده‌جیم، اوچ گون منی باییردا گؤزله‌یین.,f1,book2
4383,مارال گلیب شهرین کناریندا بیر قاپیدان گیریب گؤزدن ایتیر.,f1,book2
4397,طوطو قوشو دیله گلیب ملیک محمّده دئییر:,f1,book2
4411,آخشام اولدوغوندان بورادا قالیرلار، قرار قویورلار کی، نؤبه ایله بیر نفری یاتماییب کئشیک چکسین.,f1,book2
4425,ملا دا دئییر کی، قیز منیمدیر، چونکی دوعام ایله الله اونا جان وئرمیشدیر.,f1,book2
4439,سورا پرد‌دن قریبه بیر احوالات سؤیله‌مه‌سینی خواهیش ائدیر.,f1,book2
4453,پادیشاه امر ائدیر، بونی قیزین یانینا آپارسینلار.,f1,book2
4467,قوش خلوت گلیب تختین آلتینا گیریر.,f1,book2
4481,بو قیز بیر گون قیزلاریلان چیخمیشدی سیاحت.,f1,book2
4495,آیی منی اوردان گؤتوردو، گتیردی بورا، اؤزونه آرواد قاییردی.,f1,book2
4509,بیر گون آتاسی قیزدان سوروشدو کی، بالا بو کیمدی ؟,f1,book2
4523,آناسی گتیردی بونون هئیبه‌سینه چؤرکدن، قنددن، آیین-اویون نه لازیمیدی قویدو.,f1,book2
4537,بو گؤتوردو خؤرکدن بیر کفگیر قویدو بیر بوشقابا، قویدو بونون قاباغینا، اونو یئدی، دئدی:,f1,book2
4551,– ظالیم اوغلو، ظالیم، بیزینن شریک دئییلسن ها ؟,f1,book2
4565,– او خؤرکدن بیر کفگیر وئر منه.,f1,book2
4579,بو قیزلار او قیزلاردی کی، الله-تعالا خوش گونده، خوش ساعتد یارادیب.,f1,book2
4593,قوچ بونو ائله ووردو کی، یئره، یئددی طبقه یئرین آلتینا گئتدی، چیخدی قاراننیخ دونیایا.,f1,book2
4607,سود ا‌من بیر نر‌سی چکدی، ائله سیچرادی کی، دوشدو اژداهانین او طرفینه، قیلینجی سیویردی.,f1,book2
4621,گئدرسن، فیلان چینار آغاجیندا بیر زومرود قوشو وار، ایر مومکون اولسا، او علاج ائلییه‌جک!,f1,book2
4635,بو اوغلان دوردو یاواش-یاواش گلدی پادشاها باش یئندیردی.,f1,book2
4649,قوش او ساعت دیلی‌نین آلتیننان اتی چیخارتدی وئردی سود ا‌منه، قویدو اؤز یئرینه.,f1,book2
4663,باشلادیلار بوردا کئف ائلیییب، یئییب-ایچیب، گزدیلر.,f1,book2
4677,گئتدی گؤردو بیر دمیرچیدی دهره، بالتا قاییریر، حاضیرلییر.,f1,book2
4691,– اوندا بنی-آدمی یئمیسینیز، شئیلری ده گیزله‌میسینیز.,f1,book2
4705,محمّد گؤردو، بیر تولاسی وار، بونا چوخ حؤرمت ائلیییر، خؤرگی چکدی بیر نیمچییه، گتیردی قویدو تولانین قاباغینا، آرتیق قالان نه قدر ده سومویو-زادی وار، اونو دا بوجاخدا بیر قاطیر باغلامیشدی، آپاردی تؤکدو اونون قاباغینا.,f1,book2
4719,گیردیم گؤردوم قیرخ آت باغلانیب کی، تا نتهر، یئییب یاتمیش آتلاری.,f1,book2
4733,من اولدوم تولا، بوردا ایتدر بوغدو، اوردا ایتدر بوغدو.,f1,book2
4747,باغلادی منی بیر بوجاغا، آلتیما دا بیر دؤشک سالدی.,f1,book2
4761,بیر تهرنن اؤزومو سالدیم همن قاری‌نین یانینا.,f1,book2
4775,ایندی باخ او قاطیر، اودو بیر ، سومویو تؤکموشم قاباغینا.,f1,book2
4789,اوردان دا گلدی قالتاخچی‌نین دوکانینا اونا دا ناغیل ائله‌دی.,f1,book2
4803,محمّد تویون اِحتیاطین گؤردو.,f1,book2
4817,وزیرین قیزینی پادیشاهین بؤیوک اوغلو آلدی.,f1,book2
4831,بو مئیمون پریلر پادیشاهی‌نین قیزی ایدی.,f1,book2
4845,– وزیر، بو گون گرک اوغلانلاریمین تیکدیردیگی حاماملارا تاماشا ائدیم.,f1,book2
4859,– پریلر پادیشاهی‌نین قیزی پریلر خانیمی دئییر کی، آتامدان قالان قیزیل صاندیغی وئرسین.,f1,book2
4873,دمیر عصاوین اوجو یئییلنده، دمیر ساریغی‌نین آلتی سورتولنده منی تاپارسان.,f1,book2
4887,بیر ده گؤردو کی، اوچ گؤیرچین بیر حوض قیراغینا گلیب اوتوردو.,f1,book2
4901,امما بنی-انسانه قیز وئرمک ایستمیردی.,f1,book2
4915,بیر گونلری یاتمیشدیم، قوللوخچولاریم منیم باشیمین اوسته اوتورموشدو.,f1,book2
4929,منه بیر چوبوخ چکدی، آدام ائله‌دی.,f1,book2
4943,ملیک دوچار پریلر خانیمینی آتاسی‌نین ویلایتینه گتیریب، قیرخ گون، قیرخ گئجه تز‌دن توی ائتدی.,f1,book2
4957,– بس من سنه بیر بالیق توت گتیر دئمه‌دیممی ؟,f1,book2
4971,هر کس ده دئییر کی، آغزین آچ گؤرک، ایچینده نه وار ؟,f1,book2
4985,بولود بیر شاپالاخ ووردو، بونون دا او بیری باققال کیمی اورگی گئتدی.,f1,book2
4999,بولود گورزو آلدی چیینینه، گئتدی ائوه.,f1,book2
5013,بدن نما گوزگویه باخدی، گؤردو ایندی ده او بیری طرفینه لکه دوشوب.,f1,book2
5027,بونلار قاچماقدا اولسون، بولود دا قوشونون قاباغینا گئتمکده.,f1,book2
5041,بیر یئرده ده طوللاندی گؤیه، دوشدو یئره.,f1,book2
5055,– ابراهیم، سیز یاواش-یاواش گئدین، من ده قاییدیم گؤروم دئولر نه دئییر.,f1,book2
5069,بولود گلدی قویونون باشینا، داشی قوزادی چاغیردی:,f1,book2
5083,– خئیر، من گئد‌جیم اؤز ویلتیمیزه، من کور پادشاهین اوغلویام.,f1,book2
5097,ابراهیم خؤرکدن بیر اوووج گؤتوردو آتدی بیر تولا واردی اونون قاباغینا.,f1,book2
5111,بیر گون قیز آتاسیندان خواهیش ائدیر کی، همن تاجیر اوغلونو اونون حوضورونا دعوت ائتسین.,f1,book2
5125,ایندی بوینوز ایله هارا گئده بیلر ؟,f1,book2
5139,آمّا ایندی الیند‌کی خک انداز قیزیلدان ایدی.,f1,book2
5153,بیر آز گئدندن سورا پادشاه بیر قیزیل داراق چیخارتدی، باشینی داراماغا باشلادی.,f1,book2
5167,اونو دا بیز سنه وئره بیلمریک.,f1,book2
5181,آرواد اوشاغی آپاریب یاخیننان آخان بیر چایا آتدی.,f1,book2
5195,قاییدیب باخدی هئچ کسی گؤرمه‌دی.,f1,book2
5209,پادشاه فورصت تاپیب شیشلری اوددان گؤتوردو، آپاریب بیردن اونون گؤزلرینه باسدی.,f1,book2
5223,قیز باشلادی باشینا گلنی ناغیل ائله‌مه‌یه پادشاها.,f1,book2
5237,او یاغی دا گؤتوروب ائوه گتیردیم.,f1,book2
5251,– ای شخص، سنی آند وئریرم اللها، او شیشه‌دکی یاغی وئر مانا.,f1,book2
5265,میرداماد اونو گؤرجک، “سن بورالارا خوش گلیبسن” دئییب الیندن دوتوب ائوه آپاردی.,f1,book2
5279,بو کیشی گونده گئدیب تیکان ییغیب گتیریر و ساتیب پولونا چؤرک آلیب گتیررمیش.,f1,book2
5293,گنه ده توللانیرلار، هامیدان آز کیچیک قیز توللانیر.,f1,book2
5307,پادیشاه امر ائدیر کی، کئشیک چکیب اوغرونو دوتسون.,f1,book2
5321,اورتانجیل قیز بیر آز دویونون ایچینه دوز تؤکور آش بوشیریر، کیمسه یییه بیلمه‌ییب آرتیق قالیر.,f1,book2
5335,اوشاقلار یئددی، سککیز یاشینا چاتدیقدا آپاریر بونلاری مکتبه قویورلار.,f1,book2
5349,آنالاری‌نین یانیندان اؤتنده اونا سلام وئریرلر.,f1,book2
5357,بیری وار ایدی، بیری یوخ ایدی، الله­دان باشقا هئچ کس یوخ ایدی.,f1,book3
5371,ها بوردا، ها اوردا یارپاغی توتا بیلمه‌دی.,f1,book3
5385,ای بیچار‌لر، سیزی ساچینیزدان کیم، نه سببه آسیب ؟,f1,book3
5399,اودونچونون آروادی تولکونو اؤلدورمک ایسته‌دی.,f1,book3
5413,قوی گؤرک باشیمیزا نه گله‌جک.,f1,book3
5427,آرواد بیر نیمچه ده خؤرک چکدی.,f1,book3
5441,نباده منیم بو شئیلریمه ديَه‌سن.,f1,book3
5455,جلّاد ال قالدیریب ایسته‌دی آشپازین بوینونو وورا، قاراقاش الین آتیب، توتدو جلّادین بیله‌ییندن.,f1,book3
5469,ار-آرواد بو پوللا قاپی-باجالارینی قاییرتدیریب، اؤزلرینه ائو آزوقه‌سی، اوست-باش آلیب، شاد گون کئچیرمه‌یه باشلادیلار.,f1,book3
5483,من چوخ دا سنین یانیندایام، آمّا سنی گرک درویشه یئتیرم.,f1,book3
5497,درویش بیر باشینا، بیر دؤشونه ووروب دئدی:,f1,book3
5511,وزیرین اورگی گئدیب تاپپادان گلدی یئره.,f1,book3
5525,آخیردا پادشاهین علاجی کسیلیب دوروب گلدی وزیرین یانینا.,f1,book3
5539,پادشاه تئز دوشدو پنجره‌دن، دئدی:,f1,book3
5553,– بیر چیخ پنجره‌دن باخ، گؤر!,f1,book3
5567,بو طرفدن ده قاراقاش اوچون آدام گؤندردی کی، حوضورونا چاغیرسینلار.,f1,book3
5581,– بیر دست دمیر پالتار، پولاددان قایریلمیش میصری قیلینج، اوتوز پود آغیرلیغیندا قالخان، بیر یئیین آت، داوا گونونده ده بئش پود دویونون خؤرگین.,f1,book3
5595,پادشاه امر وئردی کی، آت گلسین.,f1,book3
5609,درویش بیر چوخ شهرلر گزیب بوتون دونیادا نه کی، طیلسیم واردی اؤیرنندن سونرا، بیر نئچه مدت اؤزونو سیناقدان کئچیریب، اوز قویدو پری اولان شهره گلمه‌یه.,f1,book3
5623,تئز بیر سیلّه قاراقاشین اوزونه چکدی.,f1,book3
5637,بیر وئرد ده اوخویوب پری خانیمی یوخولو-یوخولو آتدی بیر قویویا.,f1,book3
5651,آمّا ائشیت و آگاه اول!,f1,book3
5665,قاراقاش چکیب طیلسیملی قیلینجی، قیزی ایکی بؤلدو.,f1,book3
5679,قاراقاش مینیب آتینا، پری خانیمی گؤتوروب گلدی اؤز ویلایتینه.,f1,book3
5693,قاراقاش آتا مینیب اوز قویدو گئتمه‌یه.,f1,book3
5707,یاتماق مقامی گلنده قاراقاش قیزین چئچله بارماغینی کسیب، ایلانلار پادشاهی‌نین قیزینی جهنّمه واصیل ائله‌دی.,f1,book3
5721,بیر مدت پادشاهلیق ائله‌یندن سونرا بیردن آناسی یادینا دوشدو.,f1,book3
5735,رمّال رمل آتیب گؤردو کی، همیندی کی، همین.,f1,book3
5749,دشکووارین اورگی‌نین باشینا اود دوشوب ائله بیل آلیشدی، دئدی:,f1,book3
5763,شهر آداملاری دا گزیردیلر کی، اوشاق اوغورلایانی تاپسینلار، تاپا بیلمیردیلر.,f1,book3
5777,باغبان اوتوروب آغلاییردی، بیلیردی کی، پادشاهین یانیندا خجالتلی اولوب.,f1,book3
5791,شاه دشکووار قاپیلاری باغلاتدیریب، رمّالی اوتاغیندان باییرا بوراخمادی.,f1,book3
5805,سیمورق اوشاغی گؤتوروب جایناغینا، قالخدی هاوایا، قاناد چالیب اوشاغی گؤتوردو گلدی اؤز بالالاری‌نین یانینا.,f1,book3
5819,سیمورق قاناد چالیب قالخدی هاوایا، اؤزون یئتیردی یوواسینا، دوشوب یئره باغبانین آروادینا دئدی:,f1,book3
5833,آنا-بالا بیر نئچه مدت بوردا قالماقدا اولسونلار، ائشیت سیمورقدان.,f1,book3
5847,بونلار گؤزلرینی آچیب گؤردولر کی، بیر ائوین قاباغیندادیلار.,f1,book3
5861,سیمورق گؤیدن باخیردی، گؤردو کی، شاه دشکووارین بیر اوزویو وار کی، هئچ پادشاه خزینه‌سینده یوخدو.,f1,book3
5875,دئیرسن کی، آغ آتدی، یالی‌نینین آلتی قیرمیزی.,f1,book3
5889,– آنا، من گئدیرم یئددی گونون سفرینه.,f1,book3
5903,ایسته‌دیک توتوب گتیرک حوضورونا، کیچیک پهلوانی ووروب اؤلدوردو، منی ده ائله ووردو یئره کی، اومبام چیخدی.,f1,book3
5917,– ای اوغلان، شاه دشکووار سنی چاغیریر.,f1,book3
5931,شاه دشکووار سئویندیگیندن هئچ بیلمه‌دی کی، نه ائله‌سین.,f1,book3
5945,گؤردو کی، شاه دشکووار چوخ عدالتسیز ایش گؤرور.,f1,book3
5959,– غوّاص، چؤرگیمی سنه حالال ائله‌مرم، اگر سیمان پهلوانی ساغ بوراخسان.,f1,book3
5973,سوروب آتینی آز قالمیشدی کی، گلیب چاتسین سیمانا.,f1,book3
5987,دزیوار پادشاه الینده دوربین قالاچادان باخیردی کی، گؤرسون اونون تورپاغینا گلن کیملردی.,f1,book3
6001,گیریب شهره، قالان دیولری ده قیردی، گؤردو کی، بیر کیچیک دیو قالیب.,f1,book3
6015,وزیر ایسته‌ییردی کی، سیمانی آرادان یوخ ائله‌سین، دئدی:,f1,book3
6029,بوندان سونرا او بیری پهلوان دوروب گلدی سیمانین برابرینه.,f1,book3
6043,راضی اولماسان، یئرله گؤیو بیر ائله‌یرم.,f1,book3
6057,سیمان خئیلاغ قیزین شکلینه باخیب قارییا دئدی:,f1,book3
6071,بو بیر قاریدی کی، هر بیر حئیوانات جیلدینه گیریر.,f1,book3
6085,ملیکله یئییب گئجه‌نی قالدیلار اوردا.,f1,book3
6099,ائله کی چاتدی، سیمان بیر نره چکدی کی، یئر-گؤی نره‌نین ضربیندن زلزله‌‌‌یه گلدی.,f1,book3
6113,دیو فیروز نه کی، دیولر واردی، ییغیب گؤندردی سیمانین قاباغینا.,f1,book3
6127,جانینی بوغازینا ییغیب، بیر نره چکدی کی، گؤیده گئدن قوش قاناد سالدی.,f1,book3
6141,آتام بیلسه کی، سن دیو فیروزو اؤلدوروبسن منی وئرر سنه.,f1,book3
6155,خان-خانی-چینه خبر گئتدی کی، خئییر آ، بو آدام ائله آدامدی کی، نینکی بیر پهلوان، اون پهلوان دا اونا جاواب وئره بیلمز.,f1,book3
6169,خان-خانی-چینین کیچیک قیزی گئدیب بؤیوک باجیسی ایله گؤروشدو.,f1,book3
6183,قوشون دره-تپه‌لری کئچیب، چیخدی بیر یولا.,f1,book3
6197,سحر آچیلدی، خان-خانی-چین یوخودان اویانیب، ملیکله مئشه‌نی بیر قدر گزیب دولاندی.,f1,book3
6211,ال-اوزونو یویوب بیر قدر سرینلشیب، قالخانینی یاستیق ائله‌ییب قویدو باشی‌نین آلتینا، اوزانیب یاتماقدا اولسون، خبر وئریم سنه کیمدن، خبر وئریم سنه خان خانی- چینین بؤیوک قیزی پری­دوخ خانیمدان.,f1,book3
6225,سیمان اؤزونو تانیش وئردی، سونرا الینی آتیب قولتوق جیبینه، شکلی گؤتوروب بیر شکله باخدی، بیر قیزا، گؤردو کی، قاری دئین قیزدی.,f1,book3
6239,قوشون یولا دوشدو، اؤزو ده آتی مینیب، گلیب چیخدی تاختینا، وزیری چاغیرتدیردی.,f1,book3
6253,او بیری طرفدن سیمانین عمیلیگی ملیکین ال-قولونو باغلاییب آتدیلار چایا.,f1,book3
6267,سیمان پری­دوخو تاپیب هامان ساعت باشلادیلار کئیفه.,f1,book3
6281,سیمان بونو ائشیدیب، پری­دوخ خانیمدان آیریلیب، دوروب گلدی خان خانی- چینین حوضورونا.,f1,book3
6295,هر طرفدن آلیبلار اونو دؤوره‌یه.,f1,book3
6309,سیمان تئز مینیب آتینا، اوز قویدو اوجوبینیغین یانینا.,f1,book3
6323,پری­دوخ خانیم دا سیمانی گؤرن کیمی تانیییب، قیلینجین سیییردی، اوزاقدان بیر نره چکیب شیغیدی سیمانین اوستونه.,f1,book3
6337,قالاچایا گیریب گؤردولر کی، بورادا هر شئی وار، ایپک یورغاندان توتموش تا دویویه کیمی.,f1,book3
6351,آمّا یاخشی اولدو کی، سن گلیب اؤزونو منه یئتیردین.,f1,book3
6365,قوشونون قاچانی قاچدی، قاچمایانی تلف اولدو.,f1,book3
6379,بو طرفدن ده آدامزاد گلیب چیخدی، خبر آلدی:,f1,book3
6393,تا کی، طیلسیم قیریلیب قورتاردی سوسایاجاقسان، نباده سو ایچه‌سن.,f1,book3
6407,آغاج ییخیلان کیمی، توز اولوب قالخدی هاوایا.,f1,book3
6421,ها اوردا، ها بوردا قارینی توتا بیلمه‌دی، آخیردا کمند آتدی، کمند دوشدو قاری‌نین بوینونا.,f1,book3
6435,سیمان اوز قویدو شاه دشکووارین شهرینه طرف.,f1,book3
