NO	Sentence	ID	book_name
3220	آمّا او بیر دؤولتلی شاهدیر، سنه قیزینی وئرمز.	o2	book2
3234	اورادا منی بیر پئشه‌یه قوی.	o2	book2
3248	او سئحیرباز بویوردو، یاخشی، بس سؤیله‌یین گؤروم، هارادان گلیب، هارایا گئدیرسینیز ؟	o2	book2
3262	سوسن گؤردو آتاسی اؤزوینن برابر بیر اوغلان گتیریر.	o2	book2
3276	احوالی بئله گؤرجک اوزونو سوسنه توتوب عرض ائتدی:	o2	book2
3290	بونون صداسی آخوایین قولاغینا یئتیشجک، خان اوغلان ایله اونون یانینا گلدی.	o2	book2
3304	– مِهریبان آتا، من سئحیر اوخویوب، بیر یاخشی اؤکوز اولاجام.	o2	book2
3318	نهایت، بو منوال ایله اونلار سون درجه‌‌‌ بؤیوک دؤولته مالیک اولدولار.	o2	book2
3332	– آی حضرات، بو هانسی مذهبده گؤرونموشدو کی، دوه‌نین باشیندان اوسار آچیلا.	o2	book2
3346	او باشینا قونان دؤولت قوشونو منه وئرسه‌نیز، بوتون مطلبیمی روا ائتمیش اولارسینیز.	o2	book2
3360	شاه، گولناهار اهلی خان اوغلانین بیر بئله شجاعتینه دئدیلر.	o2	book2
3374	بونلار سئیران باغیندا سئییر ائتمکده اولسونلار، گل سنه شاهزاده رحماندان خبر وئریم.	o2	book2
3388	شاهزاده رحمان بی‌تاب بیر حالدا عرض ائتدی:	o2	book2
3402	شاه ایسه جان-باش ایله ایذن وئردی.	o2	book2
3416	هر گئجه آدام مین جوره یوخو گؤرور.	o2	book2
3430	آدام هر گئجه مین یوخو گؤرور.	o2	book2
3444	بس من سنین ارین دئییلم، کیمم ؟	o2	book2
3458	بو ساعت آتام دویوغ دوشر، ایکیمیزی ده توتدوروب اؤلدورر.	o2	book2
3472	آمّا آتام منی بختیارا وئرمک ایستمیردی.	o2	book2
3486	– خانیم، قارامال ندی، نئجه اولان شئیدی، اونو دا بیلمیرم، من ناخیرچی اولا بیلمرم.	o2	book2
3500	سورا دا خانا باخچالی-زاددی گؤزل بیر عمارت آلیب ییغیشدیلار اورا.	o2	book2
3514	سنه هئچ کیم ساتاشماسین دییه، سننن دوست اولماق ایسته‌ییرم.	o2	book2
3528	گون اورتییا بیر ساعت قالمیش پادشاهنان وزیر قاپینی آچیب گیردیلر ایچری کی، پادشاه قیزی باش آچیخ، قولو چیرمالی گؤردو.	o2	book2
3542	– اوزون دانیشما، قیرخ گونه کیمی آلمانی گتیردین گتیریبسن، گتیرمه‌دین بوینونو ووردوراجاغام.	o2	book2
3556	– بونا جنّت آلماسی لازیمدیر، بونو آپارارسان هارا لازیمدی، اورا.	o2	book2
3570	آند اولسون سلیمان پئیغمبرین باشی‌نین جیققاسینا، نه ایسته‌سن وئر‌جییک.	o2	book2
3584	پادشاه گؤردو پاهو، بختیار ساغ قاییتدی.	o2	book2
3598	بیر تهر چؤرگی-خؤرگی یئییب، قاییتدیلار گئری.	o2	book2
3612	– بو لؤحو اوخویارسان گؤزونو یومارسان، هر واخت آیاغین یئره ديَدی، آچارسان، اورا گولستانی-ارمدی.	o2	book2
3626	ایسته‌دی قاییدا حوری‌زاد خانیم دالدان چاغیردی:	o2	book2
3640	بلی، بختیارا خبر یوللادیلار کی، فیلان گونده، فیلان ساعتدا سنه قوناغیخ، اِحتیاطینی گؤر.	o2	book2
3654	هله گل اوتو، اوتوز دوققوز گون کئف ائلییک، اوندان سورا الله کریمدی.	o2	book2
3668	قارغیدان دا بیر نئی قاییرارسان، گون چیخانیندا بیر گؤل وار، گئدرسن او گؤلون قیراغیندا بیر قویو قازارسان، گیررسن او قویویا.	o2	book2
3682	– آند ایش کی، منه ديَمییه‌جکسن، اؤزو ده نه دئسم یئرینه یئتیره‌جکسن.	o2	book2
3696	بختیار گؤزلرین آچیب گؤردو، پاهو اؤز شهرینده‌دی.	o2	book2
3710	– قیبله‌ی-عالم ساغ اولسون، صاباح بختیاری چاغیرتدیر، دئ کی، گرک گئدیب او دونیادان منیم آتا-آنامنان خبر گئتیر‌سن.	o2	book2
3724	– قیبله‌ی-عالم، بویور شهردن‌کنار بیر یئرده قیرخ قاطیر یوکو اودون ییغسیننار، من صاباح چیخیب اودونون اوسته اوتورئجییم.	o2	book2
3738	اوتوز دوققوز گون کئچدی، قیرخمینجی گون تئزدن گلیب کولون لاپ اورتاسیندا بختیاری باسدیلار کوله، آرواددار اؤزلری قاییتدیلار اولرینه.	o2	book2
3752	وزیر ده، وکیل ده هامیسی دئدیلر کی، بیز ده گئدجیییک.	o2	book2
3766	قیزین بیری ساغدا، بیری سولدا، بیری ده بختیارین باشی‌نین اوسته اوتوروب او قدر گؤزله‌دیلر کی، بختیار اویاندی.	o2	book2
3780	محمّد آز گئدیب چوخ گیرلندی، بیر منزیل باشینا دوشدو.	o2	book2
3794	– بو جئیرانی آپار پادیشاها هديّه‌‌.	o2	book2
3808	– ای اوغلان، گئت بو ساعت هارادان اولورسا اولسون، بو جئیرانین قیزیلگوموش اؤردگینی ده تاپمالیسان.	o2	book2
3822	ائله کی، گلدیلر چیممگه، اونلارین قاناتلاری شیر‌یه باتاجاق.	o2	book2
3836	محمّد ائوه گلدی، قیز اوچون دانیشدی.	o2	book2
3850	نوری جاهانین باشی باجیسی ایله صؤحبته قاریشدی.	o2	book2
3864	آروادین بونون گولمه‌سینه آجیغی توتدو، اوجاخدان بیر کؤسو گؤتوردو ایسکندری ووردو کی، نَیه گولورسن، کورام، شیلم، کئچلم، یوخسا نَییمه گولورسن ؟	o2	book2
3878	دریا بونو اورا-بورا وورا-وورا اؤز پادشاهلاری‌نین شهرینن چیخارتدی، گتیردی چیخارتدی اوچونجو پادشاها.	o2	book2
3892	– بو منیم اوغلومدو، بونا یاخشی درس وئررسن.	o2	book2
3906	سیفته تورو آتدی دریایا، گؤردو تور چوخ آغیردی، چکدی گؤردو بیر قیزیل بالیق.	o2	book2
3920	هر ائوه قاییداندا دا خونچاسینی قیزیلنان دولدوراردیلار.	o2	book2
3934	ایندی ندیسه، قوش دیلینده کیم بیلیر کی، دردلرین بیله ؟	o2	book2
3948	ایسکندرین قاباغینا چای گتیردیلر، چؤرک گتیردیلر.	o2	book2
3962	بو آتا قارغا، بو بالالاری تؤهدو منیم اوسدومه چیخدی گئتدی.	o2	book2
3976	– عالم دئییر، او قیزی بیر گؤرئیدیک، ایندی سن اوتوروب صؤحبت ائلمیرسن ؟	o2	book2
3990	ایسکندر او ساعت بارماغین دیشله‌دی، دئدی:	o2	book2
4004	ایسکندر قوشونو آزاد ائدیب گئری قایتاردی.	o2	book2
4018	پهلیوان قالخدی پادشاهین اوستونه کی، ایندی ده کاغیذی جیردیریرسان ؟	o2	book2
4032	– قارداش پهلیوانی اؤلدوردوم، قیزین کبینینده کسدیردیم سنه.	o2	book2
4046	اون بئش گون تامامیندا پادشاه اؤلدو.	o2	book2
4060	– خئیر، فیلان مئشه‌ده بیر حئیوان وار، دئییر، اولسون او ایسکندرین جانی، منی دویورسون.	o2	book2
4074	ایسکندر چیخدی او جیلیددن، دوشدو اؤز جیلیدینه.	o2	book2
4088	ایسکندر او ساعت جلادلاری گتیرتدیردی، دئدی:	o2	book2
4102	بیر مدت یول گئدندن سورا گلیب بیر ائوه چیخیر.	o2	book2
4116	بیر مدت گئتدیکدن سورا بیر ائوه چاتیر.	o2	book2
4130	وزیر بیر مدت یول گئدندن سورا گنه بیر ائوه یئتیشیر، ایچری گیرنده گؤرور کی، اوّلکی کیمی بورادا دا بیر قاری ایلشمیش کی، آلت دوداغی یئر سوپورور، اوست دوداغی گؤی.	o2	book2
4144	– اونو گتیرمک موشکولدور، بو فیکیردن داشین.	o2	book2
4158	– منی بو حال ایله آپارما، گئت لیباس گتیر، گئیینیم، هم ده توی ائدین، سورا آپارین.	o2	book2
4172	بو گول بورادا بیر چینار اولور.	o2	book2
4186	ائرته‌سی گون بو احوالات گئنه اوز وئریر.	o2	book2
4200	بیر گون شهره خبر چیخیر کی، پادیشاهین اوغلو مکّه‌یه گئتمک ایسته‌ییر.	o2	book2
4214	قاباغا کئچه‌نی آغزی ایله دیشله‌ییر، دالا کئچه‌نی تپیک ایله وورور.	o2	book2
4228	قیز بئله سؤیله‌دیکده پادیشاهین آروادی قارا-قاراواش مطلبی آنلاییب و اؤلومون گؤزو‌نون قاباغینا گتیردی.	o2	book2
4242	اوتاخدان منی توللادیلار گوللوگه – اینجیم، دوزول، دوزول.	o2	book2
4256	باغبان بیر شئی بیلمه‌دیگینی سؤیله‌ییر.	o2	book2
4270	شاهزاده گؤرور کی، تئز دئو داشی قالدیریر، آلتیندان بیر قویو چیخیر.	o2	book2
4284	قیزلارین ان کیچیگی کی، هامیسیندان گؤزل ایدی، قالخیب شیشه‌نین یئرینی بونا گؤستردی.	o2	book2
4298	جهد ائله آغ قویونون دالینا مین.	o2	book2
4312	– بورادا بیر اژدها پئیدا اولوبدور، سویون باشینی کسیب، کیمسیی سو آپارماغا قویماییر.	o2	book2
4326	– آنا، اونو اؤلدورمه، او بیزیم دوشمانیمیز ایلانی اؤلدوروب.	o2	book2
4340	– مندن نه ایسته‌ییرسن، سؤیله وئریم.	o2	book2
4354	قوش بورادا خداحافیظ ائدیب گئری قاییدیر.	o2	book2
4368	بو حالدا بونلارین قاباغینا بیر مارال چیخیر.	o2	book2
4382	مختصری، مارال قاچیر، بو قووور، تا کی گلیب بیر شهره چاتیرلار.	o2	book2
4396	یولدا بیر طوطو قوشونا راست گلیر.	o2	book2
4410	معلومون اولسون کی، بیر نفر دولگر، بیر درزی، بیر ملا یولداش اولوب سفره چیخمیشدیلار.	o2	book2
4424	درزی دئییر کی، قیز منیمدی، چونکی پالتارینی من تیکمیشم.	o2	book2
4438	پرد‌نین دالیندان قوش جواب وئریر.	o2	book2
4452	بورادا طاس صاحبی طاسینی گؤتوروب پادیشاهین حوضورونا گلیر کی، من قیزا علاج ائد‌رم.	o2	book2
4466	ائرته‌سی گون ملیک محمّد قیزین اوتاغینا گیرنده گئنه خلوت قوشو بوراخیر.	o2	book2
4480	سود ا‌من بیری واریدی، بیری یوخودو، اللهدان باشقا هئچ نه یوخدو.	o2	book2
4494	– بالا، من حیدراباد شهرینده حسن سؤوداگرین قیزییدیم.	o2	book2
4508	یئدیلر، ایشدیلر، یاخشی حورمت-عزّت ائله‌دیلر قیزا.	o2	book2
4522	هئچ بابامین اوزونه ده سؤز گلمه‌سین.	o2	book2
4536	– بیر کفگیر او خؤرگینن منه وئر.	o2	book2
4550	بو دا بیر قاب گتیردی، بوننان بیر شاپالاخ قویدو وئردی، بونو دا یئدی.	o2	book2
4564	گؤردو قاپی آچیلدی، ایچری بیر آدام گیردی اؤزو بیر قاریش، ساققالی ایکی قاریشدی.	o2	book2
4578	گئتدی گؤردو، بیر نئچه قیزدی، بو باشی آلیبلار قوجاخلارینا، آغلیییرلار.	o2	book2
4592	آتیلدی کی، آغ قوچون بئلینه دوشسون، دوشدو قارا قوچون بئلینه.	o2	book2
4606	اژداها ائله‌دی کی، قالخسین سود ا‌منین اوسدونه.	o2	book2
4620	– گل قیزیمی وئردیم سنه، اوتور منیم تختیمده.	o2	book2
4634	– ای اوغلان، گئدرسن پادشاهدان یئددی تولوخ سو، یئددی قویونون جمده‌یین آلیب گتیررسن، اوننان سورا سنی چیخاردارام ایشیخلی دونیایا.	o2	book2
4648	– اللهدان گیزلین دئییل، بنده‌دن نه گیزلین، سنه اتی آتاندا یئره دوشدو.	o2	book2
4662	گؤتوردو بیر کاغیذ یازدی آناسی‌نین اوسته کی، .	o2	book2
4676	– گول سومانا نئیله‌دی، سومان گوله نئیله‌دی ؟	o2	book2
4690	سوروشدو کی، بس بنی-آدم هانی ؟	o2	book2
4704	– دی محمّد، خؤرگینی یئ، سنه ناغیل ائلییه‌جیم.	o2	book2
4718	آمّا گؤردوم تؤولدن اوتاغا یول وار.	o2	book2
4732	منه بیر وئرد اوخودو ائله‌دی بیر تولا، دئدی:	o2	book2
4746	منی ده گؤتوردو، قیزیللاری دا، گلدی ائوینه.	o2	book2
4760	منیم اوندا او قدر ایسته‌ییم واریدی کی، اورگیم قبول ائله‌مدی کی، او وئردی اوخویام، اونو بیر شئی قاییرام.	o2	book2
4774	گلدیم، محمّد، او وئردی اوخودوم ائله‌دیم قاطیر.	o2	book2
4788	نئجه کی، سومان ناغیل ائله‌میشدی، هئیله ناغیل ائله‌دی.	o2	book2
4802	– دی، گئت تویون اِحتیاطین گؤر!	o2	book2
4816	سحر اولدو، جار چکیلدی، هئچ کیم ائودن باییرا چیخماسین.	o2	book2
4830	ملیک دوچار ائوه قاییتدی، آغلایا-آغلایا مئیمونون یانینا گلدی.	o2	book2
4844	امما گون چیخاندا بیر حامام تیکیلیب کی، آدامین عاغلینی آلیر.	o2	book2
4858	ملیک دوچار یول ائله‌دی کولّوگه.	o2	book2
4872	گلدی بیر آغاج باشیندا اوتوروب دئدی:	o2	book2
4886	گونلرین بیر گونونده ملیک دوچار بیر باغا گیردی.	o2	book2
4900	آناسی پریلر خانیمین آتاسی‌نین یانینا گئتدی، اونو آند وئردی کی، آجیقلانماسین، قیزین آداخلیسی ملیک دوچار گلیب قیزی آپارماغا.	o2	book2
4914	– بیز ایکیمیز عمی قیزی، عمی اوغلو ایدیک.	o2	book2
4928	بیر قصّاب منی دوتوب، ائوینه آپاردی.	o2	book2
4942	ملیک دوچار تاختینا چاتدی، بوتون گؤردوگونو پادیشاها نقیل ائله‌دی.	o2	book2
4956	ابراهیم بو سفر گئنه بیرتهر، زورراما بالیغی بوراخدی.	o2	book2
4970	آمّا دئییرلر، آلان دا پئشماندی، ساتان دا!	o2	book2
4984	– آغام دئییر، بو اوچ شاهییا ایکی گیرونکه یاغ وئرسین.	o2	book2
4998	کؤرویو باسدی، بو دمیر قورقوشوم کیمی اریدی.	o2	book2
5012	سحر آچیلدی، قیز گئنه همشه‌کی قاعیدئینن دوردو.	o2	book2
5026	بولودو اؤلدور‌جکلر گلیب سنی ده منیم الیمنن آلاجاقلار.	o2	book2
5040	کئچل گتیردی پاپاغی ووردو همن عیمارته قاییتدی.	o2	book2
5054	بولود، ابراهیم، اوچ چرک خانیم، بیر ده پادشاهین قیزی گلدیلر او قدر کی، گؤردولر ایکی دئو گلیر.	o2	book2
5068	گؤرستدیلر کی، او عیمارتددی قیزلار، اوغلان دا او قویودادی.	o2	book2
5082	سوال ائله‌دی کی، قالاجاخسینیز، گئد‌جکسینیز ؟	o2	book2
5096	ایچینه ده بیهوشداری داخیل ائله‌دی، قویدو ابراهیمین قاباغینا.	o2	book2
5110	بو قیز ائشیدیر کی، بو شهرده دؤولتدی بیر عيّاش تاجیر اوغلونون اوچ قریبه شئیی وار، اؤزو ده نرد هوسکاریدیر.	o2	book2
5124	ال اوزادیر آلمانین بیرینی اوزوب یئییر، همن ساعت بونون باشیندا ایکی زوربا بوینوز چیخیر.	o2	book2
5138	بو آدام بیر آز گئدندن سورا کوچه‌نی دؤنوب گئری قاییتدی.	o2	book2
5152	پادشاه اؤز اوغلونو یئرینده پادشاه قویوب میرداماد ایله بو شهردن چیخیب یولا دوشدولر.	o2	book2
5166	آمّا بیر اوتاق وار هر کس اورادا بیر گئجه قالسا، شهره ساغ چیخماییر.	o2	book2
5180	بیر نئچه آیدان، گوندن سورا آروادین بیر اوغلو اولدو.	o2	book2
5194	پادشاه باخدی گؤردو اوغلانلاری تایا یانیندا اویناییرلار.	o2	book2
5208	– آی پادشاه، من گئدیم سنه اون گتیریم، چؤرک بیشیر یئ.	o2	book2
5222	– آی قیز، سنین اوزونه نه اولوبدور کی، یارادیر ؟	o2	book2
5236	او، الینی اوزاتدی کی، یئسین، اود دوتوب یاندی، بیردن بیر پارچا او یانقیدان منیم اوزومه آتدی.	o2	book2
5250	بیر آز گئتمیشدی قاواغینا باشیندا قارا چرشاب، اوزونده اؤرتوک بیر آرواد چیخدی.	o2	book2
5264	پادشاه سودان ایچیب، گولدن دریب باغدان چیخدی.	o2	book2
5278	اوچ باجی بیر تیکانچی‌نین اوچ قیزی وار ایمیش.	o2	book2
5292	بونو ییمه‌سینلر دییه کیشمیشی باجیلارینا وئریر.	o2	book2
5306	– بیلمیرم کیمدیرسه، هر گئجه گلیب آتین قاباغیندان کیشمیشی گؤتوروب و آتین دا قویروغونو ترس دویونله‌ییر.	o2	book2
5320	بؤیوک قیز بیر خالچا توخویور، اوستونه او قدر ایینه سانجیر کی، کیمسه اوتورماییب آچیق قالیر.	o2	book2
5334	آرواد دا بونلاری اؤز اؤولادلاری کیمی بسله‌ییب بؤیودور.	o2	book2
5348	بونو دئییب آرواد احوالاتی باشدان-آیاغا اوشاقلارا سؤیله‌ییر.	o2	book2
5370	آرواد سهنگی قویوب یئره، یویوردو یارپاغین دالینجا.	o2	book3
5384	اودونچونون آروادی یاپیشیب قیزلارین بیری‌نین ساچیندان آچیب قویدو یئره.	o2	book3
5398	کئچدیلر ایکینجییه، گؤردولر کی، بورادا بیر تولکو وار.	o2	book3
5412	بو اولسا درویشین توپورجه‌ییندن اولاجاق.	o2	book3
5426	بیر ده اونو گؤردو بیر نیمچه سیییق آش قورتاردی.	o2	book3
5440	قاراقاش شوشه‌نی آلیب چکدی باشینا.	o2	book3
5454	– ایندی کی، بئله‌دی، وورون آشبازین بوینونو!	o2	book3
5468	آرواد دوروب چیخدی باییرا، گؤردو کی، قاراقاش بورادا نئیله‌ییر.	o2	book3
5482	– ای قیز، درویش منی گؤزله‌ییر.	o2	book3
5496	باخیب گؤردو کی، قاراقاش پری خانیملا بیر کئیفده داماقدادی کی، گل گؤره‌سن.	o2	book3
5510	پنجره‌دن باخیب گؤردو کی، قیز اون بئش یاشیندا جاوان بیر اوغلانی اوتوردوب دیزی‌نین اوسته، بیر کئیفده‌دی کی، گل گؤره‌سن.	o2	book3
5524	وزیر پادشاها خبر گؤندردی کی، برک ناخوشام، گله بیلمیرم.	o2	book3
5538	پادشاه چیخیب پنجره‌دن باخیب گؤردو کی، حقیقتده قیزی‌نین یانیندا بیر اوغلان وار، عئینی روستم زال.	o2	book3
5552	– ای نازَنین، نه اوچون آغلاییرسان ؟	o2	book3
5566	پادشاه راضی اولوب فیرنگه کاغیذ یازدی کی، داوامیز داوادی.	o2	book3
5580	ایندی سنی فیرنگ قوشونونون قاباغینا گؤندریرم.	o2	book3
5594	قاراقاش بیر بارماغین قویوب آتین بئلینه، ائله باسدی کی، آتین بئلی سیندی، دئدی:	o2	book3
5608	بونلار بورادا قالسین، خبر وئریم سنه کیمدن، درویشدن.	o2	book3
5622	پادشاهی فیکیر آپارماقدا اولسون، سن خبر آل پری خانیمدان.	o2	book3
5636	بئله کی، باخان پرینی تانییا بیلمزدی.	o2	book3
5650	– بو قیلینج سنی بوتون طیلسیملردن قورتاراجاق.	o2	book3
5664	گیریب قاپیدان ایچری، گؤردو کی، عیناً پرییه اوخشار بیر قیز چیخدی، دئدی:	o2	book3
5678	اؤزون یئتیریب پرییه، جان دئییب قوجاقلاشدیلار.	o2	book3
5692	اگر او قیزین اتیندن گؤتوروب گلمه‌سن، من بیر آیدان آرتیق قالماییب اؤله‌جه‌یم.	o2	book3
5706	بیر ده گؤردو کی، قاباغینا بیر قیز چیخدی.	o2	book3
5720	قاراقاش پری خانیمی گؤتوروب گلدی، یئددی گون، یئددی گئجه توی ائله‌ییب آلدی.	o2	book3
5734	صاباحیسی گون رمّال پادشاهین یانینا گلیب ادب سلامینی یئرینه یئتیریب اوتوردو.	o2	book3
5748	اوچ کرم بالاسینی سویا باسیب، آلیب تازادان دیمدیگینه آپاردی.	o2	book3
5762	گونده بیر، ایکی تزه دوغولان اوغلان اوشاقلارینی اوغورلاییب آتیردیلار چایا.	o2	book3
5776	دوروب گلدی، اؤزونو تئز یئتیردی باغبانین ائوینه.	o2	book3
5790	رمّال دستماز آلیب، گلیب رمین آتدی.	o2	book3
5804	گؤرن کیمی بیلدی کی، بو باغبانین اوغلودو، اؤزو ده تزه گلیب دونیایا.	o2	book3
5818	تئز قانادیندان اؤپوب، میندی سیمورقون دالینا.	o2	book3
5832	سیمورق سیمانین آناسی اوچون آغاج باشیندا یووا تیکدی.	o2	book3
5846	سیمورق قاناد چالیب گؤیله بیر نئچه منزیل یول گئتدی، گلیب بیر یئرده دوشوب دئدی:	o2	book3
5860	چیخیب چارحوووض اوسته جانامازین آچدی، اوزویونو مؤهور ائله‌دی، باشلادی دستماز آلماغا.	o2	book3
5874	خبر آلسا کی، آت نه رنگده‌دی ؟	o2	book3
5888	تا بیر مدت پهلوانلیغین هر یولونو اؤیرندی.	o2	book3
5902	اؤزو ده دئییر کی، شاه دشکووار کیمدی، من اونو تانیمیرام.	o2	book3
5916	وزیر بیر نفر پهلوان گؤندردی سیمانین حوضورونا.	o2	book3
5930	سیمان باخیب گؤردو کی، شاه دشکووار بوندان ال چکمه‌یه‌جک، اؤز-اؤزونه دئدی:	o2	book3
5944	سیمان پهلوان دا بیر یاندا دوروب باخیردی.	o2	book3
5958	وزیرین غوّاص آدیندا بیر اوغلو وار ایدی، اوغلونا دئدی:	o2	book3
5972	یئتمیش یئددی یئردن اؤزون سرراست ائدیب، قاییتدی، آت باشی سالدی سیمانین اوستونه.	o2	book3
5986	سیمان بوردا یاتماقدا اولسون؛ خبر وئریم کیمدن، خبر وئریم سیزه دزیوار پادشاهدان.	o2	book3
6000	ایکینجی نر‌ده ائله بیر گورز دزیوارین تپه‌سینه ائندیردی کی، دزیوار خامیر کیمی یئره یاییلدی.	o2	book3
6014	یا یئددی ایلین باج-خراجینی وئرمه‌لی‌ییک، یا دا داوا ائله‌مه‌لی‌ییک.	o2	book3
6028	قیلینج چکیب پهلوانی جهنّه‌مه واصیل ائله‌دی.	o2	book3
6042	وزیر ده بو یاندان یانایانا دوروب باخیردی.	o2	book3
6056	قاشلاری قارا، کیرپیکلری اوخ، یاناقلاری قایماق، دوداقلارینا ائله بیل کی، قان چیله‌نیبدی.	o2	book3
6070	سیمان تئز اؤزونو یئتیریب خبر آلدی کی:	o2	book3
6084	سیمان آتدان دوشوب، آتین چکدی کاروانسارایا، اؤزلری ده گئدیب گیردیلر آشپازخانایا.	o2	book3
6098	سیمان آت سالیب قاباغا، ملیک ده اونون دالیسینجان گلیب چاتدیلار شهرین داروازاسینا.	o2	book3
6112	آمّا داروازانین قاباغیندا بیر پهلوان دایانیب کی، شجاعتده تایی یوخدو.	o2	book3
6126	بئله‌لیکله، بونلار دوز اوچ گون ووروشدولار.	o2	book3
6140	بیر ایلدی کی، دیولر منی گتیریب سالیب بورا.	o2	book3
6154	ال آتیب قیلینجا، بیر نره‌ده پهلوانی جهنّمه واصیل ائله‌دی.	o2	book3
6168	ائشیت خان-خانی-چینین کیچیک قیزیندان.	o2	book3
6182	سیمان دا آتی مینیب قوشوندان بیر آز دالدا گئدیردی.	o2	book3
6196	چادیر قورولوب قورتاراندان سونرا او گونو سحردن آخشاماجان کئیف چکیب، گئجه‌نی یاتدیلار.	o2	book3
6210	آخیردا یورولوب ال چکدی دووشاندان، گلیب بیر بؤیوک چارحوووضون یانیندا آتین آچیب، یانجیدار ائله‌دی، قاباغینا قایسی، کیشمیش تؤکوب، چیخدی چارحوووض اوستونه.	o2	book3
6224	– خان-خانی-چینین قیزی پری­دوخ خانیمام.	o2	book3
6238	امر وئردی کی، قوشون گئتسین شهره.	o2	book3
6252	وزیر سیمانین ال-قولونو باغلاییب، آتدی اوتاغین بیرینه کی، سحر تئزدن اؤلدوروب مئییدینی آتسینلار چایا.	o2	book3
6266	آمّا قورخما، سنه اؤلوم یوخدو.	o2	book3
6280	آدام گلیب نار باغیندا سیمانا خبر وئردی کی، خان-خانی-چین سنی چاغیریر.	o2	book3
6294	سیمان گؤردو کی، قوشونون آردی کسیلمه‌ییر.	o2	book3
6308	اوجوبینیخ بونو گؤروب کورکونه بیره دوشدو.	o2	book3
6322	آت سوروب تئز گلیب چاتدی پهلوانا.	o2	book3
6336	آز گلیب چوخ دایاندیلار، گلیب چاتدیلار قالاچایا.	o2	book3
6350	– قورخما، بیر نئچه گوندن سونرا آداخلینی سن یئتیر‌رم.	o2	book3
6364	جمدک جمد‌یه سؤیکندی، داغ عمله گلدی.	o2	book3
6378	پری­دوخ خانیم گؤزتده‌دی، سیمان گلیب چیخمادی.	o2	book3
6392	– سیمان، اگر قیلینجی گؤیده توتا بیلدین، توتوبسان، ائله کی توتدون، قاباغینا نه گلدی قیر!	o2	book3
6406	چکیب قیلینجی، آغاجین بیرینی ووروب ییخدی.	o2	book3
6420	سیمان چکیب قیلینجی، قاتدی قارینی قاباغینا.	o2	book3
6434	سیمان پالتارینی گئیینمه‌یه باشلادی، یئتمیش یئددی قلم زینت وئریب اؤزونه، میندی آغ آتین بئلینه، باشلادی سورمه‌یه.	o2	book3
6448	گلیب اؤزونو یئتیردی پری­دوخ خانیما.	o2	book3
6462	بو احوالاتدان بیر نئچه گون سونرا، پادشاهین آروادی برک ناخوشلویور.	o2	book3
6476	بیر نئچه گوندن سونرا، پادشاهین آروادی اؤلور و بیر مدتدن سونرا، پادشاه گئدیب بیر آرواد آلیر.	o2	book3
6490	– قارداش، سن ائوده اوتور، من گئدیم قازانیم، گتیریم، برابر یئیک!	o2	book3
6504	اوغلان پادشاها خبر گؤندریر کی، ائو حاضردی.	o2	book3
6518	گلیب گؤرورلر کی، اوغلان ساغ-سلامات اوتوروب قیز ایله صؤحبت ائدیر.	o2	book3
6532	قیز قورخوسوندان قوسور، آغزیندان آخیرینجی ایلان دوشور.	o2	book3
6546	بو پادشاهین بیر قیزی وار ایدی، آدی دا پرینوش خانیمدی.	o2	book3
6560	باغبان بو خبری ائشیدن کیمی دوشدو ال-آیاغا.	o2	book3
6574	ایسته‌دی چیخیب ال-اوزونو یویا، نفس ائشیتدی.	o2	book3
6588	ایندی آتام بیلسه هامینیزین بوینون ووردورار.	o2	book3
6602	پرینوش ابراهیمی بو پالتاردا گؤرن کیمی الین سالیب بوینونا، دئدی:	o2	book3
6616	– وزیر، شهریمده نه کی، حکیملر وار، چاغیر، قیزیما علاج ائله‌سینلر.	o2	book3
6630	اوتوروب قیزی ایله دانیشیب، بیر آز دا احوال توتوب، لاپ اینانیب دوروب گلدی وزیرین یانینا، دئدی:	o2	book3
6644	پرینوش بو سؤزو ائشیدن کیمی قارا گؤزلریندن یاش آخیتماغا باشلادی.	o2	book3
6658	بیر آی تامام اولاندا درویشلیباس ابراهیمی گؤتوروب گلدی همین یئره، دئدی:	o2	book3
6672	ابراهیم گؤیله گئدیردی، درویش ده اوتوروب ابراهیمین یولونو گؤزله‌ییردی.	o2	book3
6686	اوچونجوده اولوب دورنا، دیمدیگینی اوزادیب اسکی‌نین بیرین گؤتوروب گلدی.	o2	book3
6700	ابراهیم اولوب بیر اوووج داری سپیلدی چؤلون دوزونه، بیر گیله‌سین آتیب کولون دیبینه گیزلندی.	o2	book3
6714	هامی مونجّیملر دئدی کی، ملیک ممد اون دؤرد یاشینا چاتاندا ایته‌جک، اؤزو ده کی، تاپیلماغی چوخ چتین اولاجاق.	o2	book3
6728	بیر ده لـله‌نین قیشقیریب اؤزوندن گئتمه‌یین گؤردو.	o2	book3
6742	او طرفه بویلاندی، بو طرفه بویلاندی، گؤردو کی، خئیر، هئچ بیر یئردن بو قالاچایا داخیل اولماق مومکون دئییل.	o2	book3
6756	اؤزوموز ده پریلر پادشاهی‌نین قیزلاریییق.	o2	book3
6770	گولنار خانیم جیبیندن نامه‌نی چیخاردیب وئردی.	o2	book3
6784	– آی قیز، نه وار، یئنه بورنونو ساللامیسان ؟	o2	book3
6798	گولنار بیلدی کی، دیو یالان دانیشیب، اونون جانی ال آغاجیندا اولماز.	o2	book3
