NO,Sentence,ID,book_name
3226,قنی شاه ائلچی داشی‌نین اوستونده شفته‌نی گؤردوکده، حوضورونا گتیردیب نه ایسته‌دیگینی سوروشدو.,f6,book2
3240,او جوربه‌جور صیفتلره گیرمگه ماهیر بیر جادوگر ایدی.,f6,book2
3254,آخوای بویوردو کی، ایندی سن گئت، اوغلون قالسین.,f6,book2
3268,سوسن خان اوغلانی یالقیز گؤروب یانینا گلدی، اونون بئله آوارا اولماسی‌نین سیرّینی اوندان سوروشدو.,f6,book2
3282,او یاندان آخوای شهردن گلیب بویوردو:,f6,book2
3296,ائیله اونون ساغ-سلامات الیمه گلمه‌سی بؤیوک بیر ایشدیر.,f6,book2
3310,شفتن مین بئله اؤکوز ده اولسا، ایپی وئرمییه‌جه‌یینی سؤیله‌دی.,f6,book2
3324,قضادان، او گونو آخوای دا بیر چودار صورتی ایله بازارا چیخمیشدی.,f6,book2
3338,بو یاندان آخوای دوه‌نین اوسارینی سوسنه وئریب اونو اؤلدورمک اوچون کسرتی گتیرمگه گئتدی.,f6,book2
3352,تویوق داری‌نین هامیسینی دنله‌ییب قورتاردی، یالینیز بیر دنه‌سی شاهین تاختی‌نین آلتینا سیچرادیغیندان، تویوغون گؤزو گؤرمه‌دی.,f6,book2
3366,خان اوغلان آخوایین قیزی سوسه‌نین اونا ائتدیگی یاخشیلیغی، اونون زیرزمیده کیمسیز-کیمسنه‌سیز قالدیغینی شاها نقل ائتدی.,f6,book2
3380,نه گؤردو جوضون باشیندا؛ بیر جیران میثال قیز ال-اوزونو یویور.,f6,book2
3394,بوندان سورا هر ایکیسی بیر-بیرلرینه سؤز وئریب آیریلدیلار.,f6,book2
3408,بختیار بیر وارایدی بیری یوخ ایدی.,f6,book2
3422,ایتینن ائششه‌یینن هامی بینه‌سی بوردادی.,f6,book2
3436,ملیک ممد ده قویونونو ییغیب یاواش-یاواش اؤز کندلرینه طرف گلدی.,f6,book2
3450,چکیلیب یولدان کنار دیوارین دیبینده هیبه‌نی قویدو باشی‌نین آلتینا اوزاندی.,f6,book2
3464,بختیار گؤردو بو بیر قیزدی کی، یئمه-ایشمه بونون خطی خالینا، گول جمالینا تاماشا ائله.,f6,book2
3478,نه قدر کی چیخمامیشیق، آتدان دوشه بیلمریک.,f6,book2
3492,قویونون لاپ اؤلوسونون اوسته دوشسم، دیریلده‌رم.,f6,book2
3506,– پادشاه، تاختین تاراج اولسون، یهرین قاننان دولسون، نه یاتیرسان ؟,f6,book2
3520,بو قریب ائلده سن بئکئف اولاندا گؤر من نه حالا دوشرم.,f6,book2
3534,خؤرک حاضیر اولدو، بیر تهرنن بیر آز زهررندیلر.,f6,book2
3548,گرک منه سؤز وئر‌سن کی، فراغت دوراجاخسان، تا آرواد-فیلان گئتیرمییه‌جکسن.,f6,book2
3562,بیر آزدن سورا بختیار گؤردو اوچ گؤیرچین گلدی، قوندو بولاقین باشینا.,f6,book2
3576,خانیم گؤردو پاهو، بختیار بودی پریلر پادشاهینین دا قیزین گتیریر.,f6,book2
3590,بیر تهرنن بختیارین باشین قیرخیب اؤزون یئتیردی پادشاها.,f6,book2
3604,– بختیار، قوچاغیم، گؤرورم سن بیر قوچاق اوغلانسان، گرک منه گولستانی-ارمنن گول گتیره‌سن.,f6,book2
3618,بولبوللر جه-جه وورور، گوللر په-په وورور، تاماشاسیننان دویماخ اولمور.,f6,book2
3632,پادشاه گؤردو پاهو، بختیار اؤلمییب، بودو گولو گتیردی.,f6,book2
3646,– قیبله‌ی-عالم ساغ اولسون، بونو گؤند‌رک قیرخ قولاننی آت سودو گتیرسین، بلکه آت بونو بیرتهر ائلییه.,f6,book2
3660,بختیار قیز دیین کیمی ائله‌دی.,f6,book2
3674,بختیار یاواش-یاواش گلیب گؤلون قیراغیندا بیر قویو قازدی.,f6,book2
3688,گرک منه او سودونن وئر‌سن.,f6,book2
3702,ائله کی، بختیار او یانا گئتدی، آت قولاخلارین قلم ائلیییب هارایاسا سیچرادی.,f6,book2
3716,او دونیادان منه خبر گتیردین گتیردین، گتیرمه‌دین بوینونو ائله ووردوراجاغام کی، بیر دامجی قانین یئره دوشمه‌سین.,f6,book2
3730,اودون آلیشیب توستو بوروینده گولی قاه-قاه خانیم بیر گؤیرچین اولوب دوشدو قوندو بختیارین یانینا بیر لؤح اوخویوب بختیاری ائله‌دی بیر چؤپ، ووردو جایناغینا بیرباش گتیردی ائولرینه، بیر لؤح اوخویوب گئنه ایله‌دی آدام.,f6,book2
3744,– قیبله‌ی-عالم ساغ اولسون، آتا-آنانی گؤردوم، کئفلری چوخ سازدیر، یاخشیدی، بهیشته اوتوروب بیر یاناریننان سود گؤلو آخیر، بیر یاناریننان بال گؤلو آخیر.,f6,book2
3758,گؤردولر کی، پادشاه نه گزیر، وزیر نه گزیر.,f6,book2
3772,منیم ده اصلی آدیم ملیک ممد ایدی کی، او کیشیینن ديَیشمیشدیم.,f6,book2
3786,– ای اوغلان، سن هارا، بورا هارا ؟,f6,book2
3800,محمّد پوللاری ییغیب، قیزین یانینا گلدی.,f6,book2
3814,محمّد بیرباش قیزین یانینا گئتدی.,f6,book2
3828,وزیر پول گتیریب محمّده وئردی.,f6,book2
3842,بیر تاختاسی قیزیل، بیر تاختاسی گوموش اولسون.,f6,book2
3856,ایسکندر آلتی یاشیندئیدی، آمّا چوخ عاغیللی، فراستدی بیر اوغلانیدی.,f6,book2
3870,ائله‌دین، ائله‌دین، ائله‌مه‌دین سنده اوتومویاجاغام.,f6,book2
3884,صاندیغی آچدی، گؤردو بیر اوغلان اوشاغیدی کی، اوزونه باخاندا گؤز قاماشیر.,f6,book2
3898,بو ایکیسی ده، صیغه‌‌ اوخوتدولار، قارداش اولدولار.,f6,book2
3912,آتا-بابامیز دئیردی کی، بو دریادا قیزیل بالیق اولماز.,f6,book2
3926,بیر ده گؤردو بیر سورو آلا قارغا تؤکولدو قاپییا، باشلادیلار قیر-ویر.,f6,book2
3940,آروادینا تاپشیردی کی، نبادا، ایسکندره دئیه‌سن.,f6,book2
3954,– قارداش، ائله منی بوردا قویوب شهررری گزیرسن ؟,f6,book2
3968,آنا قارغا دا بالالاری ییغدی بیر طرفه گئتدی.,f6,book2
3982,بیر آیین تامامیندا ایسکندر خسته‌لندی.,f6,book2
3996,او قدر گلدیلر کی، چاتدیلار اؤز شهرررینه.,f6,book2
4010,– قارداش، فیلان پادشاه بیر پهلیوان گؤندریب.,f6,book2
4024,– من دمیرچی زیندانی دئییلم کی، دمیرچیلیگی منیم باشیمدا اؤرگه‌نیرسن.,f6,book2
4038,آرواد او ساعت گئییندی، نؤکرلره چیغیردی کی، ای کؤپک اوشاخلاری، بو نئجه حئیواندی گتیمیسینیز، گیریب بورا ؟,f6,book2
4052,بو آدام باخدی گؤردو، بو بیر بدورت حئیواندی، قورخدو قاچدی.,f6,book2
4066,او دم ده یحیی نه کی جادو، مونجّیم، حکیم واریدی تؤهدو بورا.,f6,book2
4080,بیر نئچه گون باشلادی شهره پادشاهلیق ائله‌دی.,f6,book2
4094,نار قیزی بیری وار ایمیش، بیری یوخ ایمیش، بیر پادیشاهین بیر اوغلو واریمیش.,f6,book2
4108,وزیر اؤزو ده سِحر بیلیرمیش.,f6,book2
4122,بونا دئییر کی، ایمدی اوغلانلاریم گله‌جکلر، گل سنی گیزله‌دیم.,f6,book2
4136,اوغلانلاری‌نین گلمک وقتی اولاندا وزیر ایسم اعظم اوخویوب بیر جیبون اولوب بیر دئشیگه گیریر.,f6,book2
4150,وزیر قاریدان نار قیزی‌نین یئرینی اؤیرنندن سورا یولا دوشور، گئدیب همن باغا یئتیشیر.,f6,book2
4164,نار قیزی قویودان چیخیب کناردا بیر گول آغاجی اولور.,f6,book2
4178,بیر گون گنه گئدیب بازاردان اون گیرونکه یون آلیر.,f6,book2
4192,سورا بیر او طرفه، بیر بو طرفه اوفوردو:,f6,book2
4206,قیز آتی گؤرنده بیر او طرفه اوفورور، بیر بو طرفه اوفورور.,f6,book2
4220,او زامان قاعده بئله ایمیش کی، شاهزاد‌لر مکّه‌یه گئدنده اوستو اینجی مونجوق ایله تیکیلمیش پالتار گییرلرمیش.,f6,book2
4234,قاراواش باخیب گؤردو کی، شاهزاده گنه پنجر‌دن باخیر.,f6,book2
4248,احوالاتی باشدان-آیاغا بونلارا سؤیله‌ییر.,f6,book2
4262,صوبح اولاندا گؤرورلر کی، گنه ده باغی خاراب ائتمیشلر.,f6,book2
4276,شاهزاده قویونون دیبینه دوشدوکدن سورا ایپی آچیب یول گئتمگه باشلاییر.,f6,book2
4290,بوندان سورا قیزلاری گؤتوروب قویونون یانینا گلدی، بؤیوک قیزی ایپه باغلاییب قارداشلارینا خبر وئریردی کی، ایپی چکسینلر.,f6,book2
4304,– کیچیک قارداشیمیز دئو ایله دعوا ائتدیکده هلاک اولدو.,f6,book2
4318,بو طرفدن شاهزاده گئدیب بیر بؤیوک آغاجا یئتیشدی.,f6,book2
4332,بو سؤزدن سورا شاهزاده او یئرین پادیشاهی‌نین یانینا گئدیر و اژدهانی اؤلدوروب خلقی ذلتدن خلاص ائتدیگینی سؤیله‌ییر.,f6,book2
4346,بو سؤزلردن سورا شاهزاده قوشون دالینا مینیر.,f6,book2
4360,ملیک محمّد بیری وار ایمیش، بیری یوخ ایمیش، بیر پادیشاهین اوچ اوغلی وار ایمیش.,f6,book2
4374,بو دا قارداشی کیمی وصيّت ائدیب مارالین دالینجا قاچیب گؤزدن غئیب اولور.,f6,book2
4388,گئجه صؤحبت اثناسینده قوجا بونا سؤیله‌ییر:,f6,book2
4402,ملیک محمّد طوطونو گؤتوروب پادیشاهین قصرینه گلیر.,f6,book2
4416,درزی باخیب گؤرور کی، دولگر آغاجدان بیر آدام یونوبدور، بو دا بیر دست پالتار تیکیب آداما گئیدیریر.,f6,book2
4430,آخشام قوش ملیک محمّده دئییر:,f6,book2
4444,کتابین خاصيّتی بو ایمیش کی، هر کس اونا باخسا ایمیش دونیاد‌کی واقعیات اونا معلوم اولارمیش.,f6,book2
4458,خالچا صاحبی دئییر کی، من اولماسایدیم، طاسیم اولماسایدی، هر حالدا، قیز شفا تاپمازدی.,f6,book2
4472,وکیلین آروادی دوشوب گؤتورور، ائوه قاییداندا گردنبندین اوستونده مباحیثه‌ دوشور.,f6,book2
4486,بو آییدان قیزین بویونا بیر اوشاخ دوشدو.,f6,book2
4500,– اوننان سنین ایشین یوخدو، او منیم ایشیمدی.,f6,book2
4514,گلدیلر بو سود ا‌منن شیکایتچی اولدولار.,f6,book2
4528,اوچو ده یولدا بیری-بیرینن سوروشدولار:,f6,book2
4542,بو دا چابالادی بویانا-اویانا، آخیری بیر تهرینن الین آچدی، ایاغین دا آچدی.,f6,book2
4556,بو دا او یانا، بو یانا پارتدادی.,f6,book2
4570,سود ا‌من گؤردو باش دئییر کی، گؤزل ایسدیین منه ساری گلسین، بدن دئییر، خزینه ایسدیین منه ساری گلسین.,f6,book2
4584,اونلار بیزی گؤرسه‌لر، سنی قویودا قویاجاقلار، اوندا سن بیر آغ قوچونان بیر قارا قوچ گلیب بوردا هلّشه‌جک.,f6,book2
4598,سود ا‌من آلدی ایسته‌دی ایچسین، گؤردو پشاو اییی گلیر.,f6,book2
4612,– قاری ننه، دی دور گئت سو گتیر.,f6,book2
4626,سود ا‌من ده باشین قویدو یاتدی.,f6,book2
4640,من ائلیینده تولوغون بیرین آت، ائله‌ینده جمدکدن بیرین آت.,f6,book2
4654,سود ا‌من گؤردو بونو قویویا سالان آداملار توی ائلیییر همن قیزلارا.,f6,book2
4668,– گئتسین خبر گتیرسین گؤرک، گول سومانا نئیله‌دی، سومان گوله نئیله‌دی ؟,f6,book2
4682,او ساعت هاردا دئمیسن، اوردا اولار.,f6,book2
4696,– محمّد، چؤرگینی یئ، اونو سوروشما.,f6,book2
4710,–هر گئجه گول سنین پالتارینی گئیینیر، آتین بیرین یهررلدیر مینیر، چیخیر، گئدیر.,f6,book2
4724,گؤردوم گول ایسدیییر منی حرامی باشی‌نین آلتینا سالا.,f6,book2
4738,نه بیشیریردی، منه دا اوننان وئریردی.,f6,book2
4752,هئچ دئمئینن، بو آرواد دا جادیکون ایمیش.,f6,book2
4766,گلدیم ایچری گیردیم، گئنه اورگیم قبول ائله‌مدی.,f6,book2
4780,سومان دوردو کی، قاپینی باغلاسین، محمّدی اؤلدورسون.,f6,book2
4794,پادشاه امر ائله‌دی، جماعتی ییغدی.,f6,book2
4808,– گلین، آتامیزا خبر یولویاق کی، بیز یئتیشمیشیک.,f6,book2
4822,پادیشاها خبر گئتدی کی، کیچیک اوغلونون بختینه بیر مئیمون چیخیب.,f6,book2
4836,گون باتاندا یوخ، گون چیخان طرفده قارپیزی یئره وورارسان، قاییدیب دالا باخمییاسان.,f6,book2
4850,بئله بیر عمارت خبری قارداشلارا چاتدی.,f6,book2
4864,بونون بختینه کی، بیر مئیمون چیخمیشدی.,f6,book2
4878,بیر ده بو پاپاخدی کی، بونو دا کیم قویسا باشینا، هئچ کیم اونو گؤرمز.,f6,book2
4892,نئچه گون ملیک دوچار پریلر خانیمین ائوینده قالدی.,f6,book2
4906,خالچا ملیک دوچاری گولون دامی‌نین اوستونه قویدو.,f6,book2
4920,عمیمین قیزی بیر قالانین قاباغیندا دوشدو، ایچری گیردی.,f6,book2
4934,من ده بو باشا ایگیرمی-اوتوز چوبوخ چکیرم، او آغلاییر.,f6,book2
4948,پادشاهین دا بیر اوغلو واریدی، آدی ابراهیم ایدی.,f6,book2
4962,گلدی گؤردو شهرین قیراغیندا بیر کوما وار، آتی سوردو بو کومایا، چاغیردی:,f6,book2
4976,ابراهیم اؤز-اؤزونه دئدی کی، بو منیم آدیمی نه بیلیر ؟,f6,book2
4990,– بالا، اوچ شاهییا بیر پوت دا آرپا وئرللرمی ؟,f6,book2
5004,قیز یاتیب، اونون بیر اوزونن اؤپرسن، دا ديَمزسن، قاییدیب گلرسن.,f6,book2
5018,– من کور پادشاهین اوغلویام، آدیما دا ابراهیم، دئیللر.,f6,book2
5032,آمّا گؤردو بیر شهر گؤرونور.,f6,book2
5046,شهری بو ساعت آلت-اوست ائلییه‌جک.,f6,book2
5060,بولود گلدی گؤردو نه قیزلار وار، نه ده ابراهیم.,f6,book2
5074,بولود ابراهیمی ده گؤتوردو گلدی پادشاهین یانینا.,f6,book2
5088,او یاخشیلیقلارین عوضیدی کی، بیر بئله ائله‌دیم سنه.,f6,book2
5102,بونون گؤزونون آغی قاراسی بیر اوغلو وار ایمیش.,f6,book2
5116,بیر گون همن اوغلان پاپاغی باشینا قویوب پادیشاهین سارایینا گلیر، چکیلیب گؤرور کی، پادیشاهین آروادی قیزییلا پیلوو یئییرلر.,f6,book2
5130,پادیشاهین آروادی قیزی ایله بیر-بیر آلمالاردان یئییرلر.,f6,book2
5144,پادشاه اونا حؤکم ائله‌دی گئدیب او آدامی چاغیرسین.,f6,book2
5158,میرداماد یئنه دئدی کی، اونون صنعتینی اؤیرنمک ایسته‌ین قیزیل شئی گزدیره بیلمز.,f6,book2
5172,– سن کی، خانیم ایله قوللوقچونو تانیدین من سانا ديَمرم.,f6,book2
5186,– سنی گؤروم ایلان وورسون، نئیه اوشاغی تندیره آتدین.,f6,book2
5200,– آی پادشاه، سن آدام اتی یئیه بیلرسنمی ؟,f6,book2
5214,اوخ گلیب دئوین سینه‌سینه ديَن واخت، دئو یئره ییخیلدی.,f6,book2
5228,درویش تک هر گون چؤله گئدیردی، آمّا قاییداندا بیر نئچه آدام ایله گلیردی.,f6,book2
5242,آتاسی دا بونا اون ایکی دوه یوکو قیزیل وئردی.,f6,book2
5256,او پادشاهلیقدان ال چکدی، گؤر نئجه انصافلیدیر کی، قیزیل یوکلو اون ایکی دوه‌نی الله یولوندا پایلادی.,f6,book2
5270,میرداماد گلنده اونون الیندن گولو دسته ایله آلیب اونا بیر بالاجا بوداغینی وئردی.,f6,book2
5284,سن بازاردان اوچ آلما آل گتیر.,f6,book2
5298,بیردن قیزلارین خییالینا دوشور کی، باخسینلار گؤرسونلر بو کیشمیشلر قویونون دیواریندا هارادان پئیدا اولور.,f6,book2
5312,گئجه اولاندا گلیب طؤله‌نین بیر سمتینده گیزله‌نیر.,f6,book2
5326,– آروادی آپاریب حیطده‌کی پئیی‌نین ایچینه قویسونلار و گونده بیر پارچا قورو اپپک وئرسینلر کی، اؤلنه کیمی او حال ایله اورادا قالسین.,f6,book2
5340,– آتا-آنامیز راضی اولماسا گئده بیلمریک.,f6,book2
5354,پادیشاه بونو ائشیدن کیمی آروادینی پئیینلیکدن چیخارتدیریب، تازا پالتار گئیدیریب، اوننان عوذر ایسته‌ییر.,f6,book2
5362,– آی آرواد، نه سفئه-سفئه دانیشیرسان ؟,f6,book3
5376,اودونچونون آروادی اوّل قورخدو، ایسته‌مه‌دی آلیب ایچه.,f6,book3
5390,آجیغی توتوب، منی بو اوتاغا سالیب، ساچیمدان آسدی.,f6,book3
5404,بیر ده اونو گؤردو کی، آرواد بودو سهنگ چیینینده گلیب چیخدی.,f6,book3
5418,– آرواد، دور کلمه‌ی-شهادتینی دئ، سنی اؤلدور‌جه‌یم، سنین دوغدوغون تپنه ديَسین.,f6,book3
5432,اوتوروب تز‌دن خؤرک بیشیرمکده اولسون، آل خبری درویشدن.,f6,book3
5446,آچیب قاپینی، گیردی ایچری، گؤردو کی، پادشاه خؤرک یئییر.,f6,book3
5460,وزیر، وکیل پادشاهی آییلدیب تاختا چیخارتدیلار.,f6,book3
5474,– ای دیلی-قافیل، بو فیلان جادوکونون توپورجه‌ییندن عمله گلن اوغلاندی.,f6,book3
5488,پری قوردو ماشاینان توتوب، قاراقاشا گؤرسه‌دیب دئدی:,f6,book3
5502,باش ووروب اودون سؤندوردو، قالخیب گؤیه قیشقیردی:,f6,book3
5516,پادشاها خبر گئتدی کی، فیرنگ پادشاهی ائلچی گؤندریبدی.,f6,book3
5530,پادشاه ساغ اولسون، آند ایچ غضبلنمه‌یه‌جکسن، آرادا قان خاطاسی اولمایاجاق، دئییم.,f6,book3
5544,او اوغلانی اؤلدورسن، قیزیمی سنه وئر‌رم.,f6,book3
5558,قاراقاش آز ائشیدیب اؤزون تئز آتدی حیطه، دئدی:,f6,book3
5572,– نازَنین، من اوچ آیلیغام کی، منیم اوچون قورخورسان ؟,f6,book3
5586,– ایندی کی، بئله اولدو، آتام سنه نه جور آت وئرسه نباده مینه‌سن.,f6,book3
5600,قاراقاش مینیب آتا، اوز قویدو مئیدانا.,f6,book3
5614,– وزیر، من اونون آتا-آناسینی تانیمیرام، هئچ بیلمیرم نه مکانین آدامیدی.,f6,book3
5628,قاراقاش راضی اولوب، اوتدان دؤشک دوزلدیب، گوللردن یاستیق، اوزاندیلار.,f6,book3
5642,گؤردو کی، قاباقدا بیر کوما گؤرونور.,f6,book3
5656,او هامان درویشدی، باجار اونو اؤلدور!,f6,book3
5670,هه یاواش-یاواش، دؤرد قیزی اؤلدوروب قورتاراندان سونرا، قاباغینا دریا چیخدی.,f6,book3
5684,– پادشاه ساغ اولسون، بو سنین قیزین دئییل.,f6,book3
5698,پادشاه دوروب بو سؤزدن سونرا گلدی پری خانیمین یانینا، دئدی:,f6,book3
5712,– ای ظالیم پادشاه، پری خانیمی سندن ایسته‌ییرم.,f6,book3
5726,سیمانین ناغیلی بیری وار ایمیش، بیری یوخ ایمیش، گونلرین بیر گونونده، بئله دئییرلر، بیر ویلایتده دشکووار آدیندا بیر پادشاه وار ایمیش.,f6,book3
5740,رمّالدان سؤز آلیب سیرّی ساخلادی.,f6,book3
5754,– ساققالیما دن دوشوب، صاباح دوشوب اؤلسم، گؤر‌سن بو باغا کیم صاحب اولاجاق.,f6,book3
5768,خبر گئدیب چاتدی باغبانا کی، آروادی‌نین بیر اوغلو اولوب.,f6,book3
5782,– کاش عومرونو باغیشلایایدی سنه، آمّا دونیایا گلمه‌ییدی.,f6,book3
5796,پادشاه اؤز آداملاری‌نین دیلیندن کاغیذ آلیب دئدی:,f6,book3
5810,باغبانین آروادی شاه دشکووارین شهریندن چیخیب اوز قویدو چؤللو-بری-بیابانا.,f6,book3
5824,آرواد باخیب گؤردو کی، همین اوشاقدی کی، ات پارچاسی کیمی ایدی.,f6,book3
5838,سیمان چینارین قالین طرفینی اژداهانین آغزینا سالیب حمله‌‌ ائله‌دی ایره‌لی، اوجونو سانجیب بوغازی‌نین یولونا، دایادی تورپاغا.,f6,book3
5852,آمّا ائله جورأتلی پهلوان اولموشدو کی، قاف داغینا گوج ائلسیدی، یئریندن ترپه‌دردی.,f6,book3
5866,چوبان میندی سیمورقون دالینا، اؤزونو یئتیردی باشقا بیر شهره.,f6,book3
5880,گلیب چاتدی بیر قالاچایا، چوبانا دئدی:,f6,book3
5894,پهلوانلار گلیب چاتدی سیمانین برابرینه، خبر آلدیلار کیمسن ؟,f6,book3
5908,وزیر گئدیب قوشون حاضرلیغی گؤردو، گلیب شاه دشکووارا خبر وئردی کی، قوشون حاضردی.,f6,book3
5922,شاه دشکووار چاتیب سلام وئردی، آمّا گؤز‌آلتی اوغلانا باخیب گؤردو کی، ائله اوغلاندی مصری، شامی، رومو گز‌سن بئله گؤزل تاپمازسان.,f6,book3
5936,چونکی سیمان گؤز آچیب اؤزون مئشه ایچینده، چوبان یانیندا گؤرموشدو.,f6,book3
5950,شهرده رعیّت آراسیندا ناراضیلیق آرتیردی.,f6,book3
5964,سیمان اؤزونه ائله بیر یولداش آختاریردی.,f6,book3
5978,سیمان غوّاصی یاواش-یاواش قویدو یئره.,f6,book3
5992,سیمان اوزانمیشدی، آت گؤردو کی، دیو گلیر، باشلادی کیشنه‌مه‌یه.,f6,book3
6006,شاه دشکووارا خبر گئتدی کی، سیمان گلیر، آمّا یانیندا دا بیر دیو گتیریر.,f6,book3
6020,– اوغول، فیرنگ پادشاهی بیزدن یئددی ایلین باج-خراجینی ایسته‌ییر.,f6,book3
6034,سیمانین نره‌سی‌نین ضربه‌‌‌سیندن شاه دشکووار اؤزونو بیر بوی آتدی، گؤردو کی، سیمانین گؤزلری قیزیب، اؤزون-سؤزون بیلمیر.,f6,book3
6048,گؤردو کی، بیر جئیران کولون دیبیندن چیخیب اوز قویدو قاچماغا.,f6,book3
6062,سیمان گؤردو کی، قاری یوخ اولدو.,f6,book3
6076,اودو کی، گلیب اوتورموشام بوردا، گؤزله‌ییرم سیمانین یولونو.,f6,book3
6090,یولون ساغینی قویوب، اوز قویدو سولونا.,f6,book3
6104,اؤزو ده آتلیلارین بیری قوجا، بیری جاواندی.,f6,book3
6118,بو خبری دیو فیروز ائشیدن کیمی اؤزونو ایتیردی، اوشاق کیمی آغلاماغا باشلادی.,f6,book3
6132,آچیب اوتاقلارین بیرینی، او یانا، بو یانا باخیب، گؤردو کی، بوردا بیر قیز وار، گل گؤر‌سن.,f6,book3
6146,گلیب شهره چاتمیشدی، آمّا بو طرفدن ده شهرده بیر قضا اوز وئرمیشدی.,f6,book3
6160,خان-خانی-چین گؤردو کی، اگر قوشون گؤندرسه سیمان قیریب چاتاجاق.,f6,book3
6174,خان-خانی-چین دیو فیروزون قورخوسوندان نئچه ایللر اولاردی کی، شهردن باییرا چیخمیردی.,f6,book3
6188,خان-خانی-چین هارای ائله‌دی، قوشونو کؤمه‌یه چاغیردی.,f6,book3
6202,سیمان دووشانی گؤرن کیمی، آتینی سوردو دووشانی توتا.,f6,book3
6216,پری­دوخ خانیم ائودن باییرا چیخیب، اؤزونو یئتیردی نار باغینا.,f6,book3
6230,اوزانیب یاتماقدا اولسونلار، ائشیت خان-خانی-چیندن.,f6,book3
6244,آمّا وزیرین دیلیندن بیر کاغیذ آلدی کی، بو سیرّی هئچ کسه دئمه‌سین.,f6,book3
6258,قاناد چالیب اؤزونو یئتیردی خان-خانی-چینین تورپاغینا.,f6,book3
6272,– سیمانا بی‌هوشداری اثر ائله‌مه‌ییب.,f6,book3
6286,سیمان گؤردو کی، پری­دوخ خانیم الدن چیخاجاق، راضی اولوب دئدی:,f6,book3
6300,اوجوبینیغین قوجا بیر پهلوانی واردی، تئز همین پهلوانی چاغیرتدیریب، گؤندردی سیمانین قاباغینا.,f6,book3
6314,سیمان اؤزونو یئتیردی خان-خانی-چینین یانینا.,f6,book3
6328,سحر تئزدن سیمان یئنه دوروب مئیدانی گزدی.,f6,book3
6342,شاه دشکووار سیمانی چوخ گؤزله‌دی، گؤردو کی، سیمان گلیب چیخمادی.,f6,book3
6356,بو طرفدن ده خبر گلیب چاتدی کی، سیمان پری­دوخ خانیمی گؤتوروب قاچیب، گل کؤمه‌یه!,f6,book3
6370,آز گئدیب چوخ دایاندیلار، چوخ گئدیب آز دایاندیلار، گلیب چاتدیلار بیر چؤللو-بری-بیابانا.,f6,book3
6384,شهرین بیر آغاجلیغیندا بیر قالاچا واردی، دیو آدامزاد سیلیب سوپوروب، پری­دوخ خانیمی قویدو اورادا، اؤزو ده گئتدی شاه دشکووارین عمارتینه.,f6,book3
6398,چکیب قیلینجینی، قاپی‌نین قیفیلینا ائله بیر قیلینج ووردو کی، قاپی ایکی بؤلونوب، لای‌بالای آچیلدی.,f6,book3
6412,قاری بیر اوزون ایلان اولوب، قارالیب اوزاندی یولدا، سیمان یولا باخیب گؤردو یولدا بیر گورزه ایلان وار.,f6,book3
6426,تئز ائندی آشاغی، قانادین سالدی سیمانین اوستونه، باشلادی قارووولونو چکمه‌یه.,f6,book3
6440,دیو آدامزاد سیمانی گؤرن کیمی، تئز گئدیب پری­دوخ خانیما موشدولوغا، گؤز‌آیدینلیغی وئردی، اؤزو ده چیخدی سیمانین قاباغینا.,f6,book3
6454,پادشاهین اوغلو حیا ائتدیگیندن، اؤز چادیرینی بیر کناردا قورور.,f6,book3
6468,آتان غیظه گلیب سنی اؤلدورمک ایسته‌یه‌جک.,f6,book3
6482,بیر قدر یول گئدندن سونرا، بیر یئرده اوتوروب چؤرک یئمک ایسته‌ییرلر.,f6,book3
6496,اوغلان باخیب گؤرور کی، شاهزاده چوخ بیکئیفدی.,f6,book3
6510,هر بیریسی چیخدیقجا ایسته‌ییر کی، اوغلانی وورسون.,f6,book3
6524,بو مال، دؤولتی ده، قیزی دا باهم قارداشلیقدا گرک یاری بؤلک!,f6,book3
6538,بیر ده معلومون اولسون کی، من انسان دئییلم.,f6,book3
6552,کیمی بَیه‌نیرسن دئ، او آداما دا نیگاه کسدیرک.,f6,book3
6566,پرینوش یومشاق یاتاقدا یاتمیشدی، قیرخ قیز دا یانیندا اونون قارووولونو چکیردی.,f6,book3
6580,گؤرن کیمی تانیدی کی، بو، باغبانین اوغلو ابراهیمدی.,f6,book3
6594,ابراهیم بیر شئی باشا دوشمه‌دی، ایسته‌دی گئده، پرینوش ابراهیمین قاباغینی توتوب قویمادی.,f6,book3
6608,تا او واختا قدر کی، بوتون حکیملردن آتامین الی اوزولدو، سنه خبر گؤندر‌رم، سن گلیب آتاملا شرط باغلایاسان.,f6,book3
6622,باش اییب ادب سلامین یئرینه یئتیردی.,f6,book3
6636,اگر منه یئددی داغ آلماسیندان اوچ آلما دریب گتیرسن، قیزیم پرینوشو سنه وئردیم، یوخ، گؤتوروب گله بیلمه‌سن، منیم سنینله قوهوملوغوم توتماز.,f6,book3
6650,آز گئدیب، چوخ دایاندی، نئچه منزیل کئچیب گلیب چاتدی چؤللو-بری-بیابانا.,f6,book3
6664,ایکی آغاجدان ماشا دوزلدیب، آلمالاردان دریب، چیخیب گل.,f6,book3
6678,ابراهیم گلیب چیخدی، آلمالاری دا اؤزو ایله گتیردی.,f6,book3
6692,ابراهیم پیس باشلامیشدی، بیلدی توتولاجاق، اولدو توستو چیخدی دئشیکدن، بیر شیر اولوب دایاندی.,f6,book3
6706,پرینوش ابراهیمی گؤرن کیمی قولون سالیب بوینونا دئدی:,f6,book3
