NO	Sentence	ID	book_name
3107	ملیک ممد بیردن الین ووردو بونون کورگینه، گؤردو بیر یومورو وار.	o1	book2
3121	او قدر گئتدی کی، چیخدی بیر شهره.	o1	book2
3135	یئددی دَ‌ییرمان داشین بیر داشا نصب ائله‌میشدی.	o1	book2
3149	اؤزون یئتیردی یاواش-یاواش بو شهره.	o1	book2
3163	بو احمدی-کمخؤرگی ده گئیینمیشدی کی، بلی گلین گلیر.	o1	book2
3177	او دا ملیک ممدین گؤزون چیخارداجاخ.	o1	book2
3191	آتی اونین اوچون گؤندرمیشدی کی، سن میننده وورسون اؤلدورسون!	o1	book2
3205	بو لعلگی گؤتوردو چکدی اوشاغین باشینا، اولدو آنادان دوغما.	o1	book2
3219	– آی بالا، بیز بیر ناخیرچی باباییق، خالقین مال-قاراسینی اوتاریب، بیر قارنی آج، بیر قارنی توخ دولانیریق.	o1	book2
3233	خان اوغلان بو طرفدن مأیوس، دیگر طرفدن شاد اولوب آتاسینا عرض ائله‌دی کی، دور بو یاخیندا اولان بندر شهرینه گئدک.	o1	book2
3247	شفتن عرض ائله‌دی کی، آی جانیم بیزیم ائلین قاعدسیدیر، هانسی واخت ایشی دوز گلمه‌ینده، یا یورولاندا آخوای چکرلر.	o1	book2
3261	او ظالیم بو فیکیردن سورا خان اوغلان ایله ائوینه گلدی.	o1	book2
3275	بو دام باشدان-باشا مئییت ایله دولودور.	o1	book2
3289	اوچ ایل تمام اولدوغوندان خان اوغلانین آتاسی شفتن گلیب همان سرچشمه‌نین اوزرینده آخوای دئییب سسلندی.	o1	book2
3303	چوخ کئچمز، مال-دؤولتیمیز حدّن زیادا اولار.	o1	book2
3317	بو صورت ایله خان اوغلان هر گون باشقا بیر حئیوان دونونا گیر‌رک باها قیمتلره ساتیلیردی.	o1	book2
3331	آخوای اوساری کیشیدن آلماغ اوچون باغیریب بوتون بازار اهلینی اورایا تؤکدو.	o1	book2
3345	– آغا درویش، نه مطلبون وارسا، سؤیله، روا ائدیم.	o1	book2
3359	بو زامان خان اوغلان آخوایین اؤزونون باشینا گلن قضا-قدری آخیرا تک گولناهار اهلینه، قنی شاها ناغیل ائتدی.	o1	book2
3373	پوسته خانیم شاهین فرمانینا گؤره، سوسه‌نی همن مینوال ایله بزه‌ییب قیرخ اینجه قیز ایله سئیران باغینا سئیره چیخدی.	o1	book2
3387	هر ایکیسی بیر-بیرینه عاشیق گرفتار اولدولار.	o1	book2
3401	بو اثناده شفتن شاهین یانینا گلیب گلینینی آپارماغا ایذن ایسته‌دی.	o1	book2
3415	آرواد نه قدیر ائله‌دی کی، آ کیشی دلی اولما، یوخویا دا تاماه اولارمی ؟	o1	book2
3429	– بالا، من بیر یوخو گؤرموشم، گئدیرم او یوخونون دالینجان.	o1	book2
3443	ملیک ممد آروادی‌نین گیجلیین اوّلدن بیلیردی، دئدی:	o1	book2
3457	– نه دورموسان، تئز اول، خورجونو باغلا آتین ترکینه!	o1	book2
3471	آتامین وکیلی‌نین بیر اوغلو واردی، آدینا بختیار دییردیلر.	o1	book2
3485	– اوندا آتامین چوخلو قارامالی وار، ناخیرچی اولا بلیرسنمی ؟	o1	book2
3499	بختیار او ساعت شهره چیخیب بیر دلّال تاپیب آتلاری یاخشی قیمته ساتدی.	o1	book2
3513	– بختیار، ائشیتمیشیک، بیر یاخشی اوغلانسان، اؤزون ده غریبسن.	o1	book2
3527	سحر اولان کیمی باشلادیلار حاضیرریخ گؤرمه‌یه.	o1	book2
3541	– قیبله‌ی-عالم ساغ اولسون، من بیر قریب آدامام، جنّت آلماسین هاردان تاپیم، اؤز ویلایتینن بلد اولان بیر آداما دئسن یاخشی اولار.	o1	book2
3555	بیر نفر چاغیریب بختیاری اونا تاپشیریب دئدی:	o1	book2
3569	– آی دونو اوغوررایان، سنی آند وئریریک نیه اینانیرسان اونا!	o1	book2
3583	جنّت آلمالارین اؤزلری یئدی، او بیری آلمالاری گتیریب وئردی پادشاها.	o1	book2
3597	پادشاه گؤردو بو قیز، دوغرودان دا او بیریننن مین کرّه‌ گؤزلدی.	o1	book2
3611	باشلادیلار اوتوز دوققوز گون کئف ائله‌دیلر، قیرخیمجی گون حوری‌زاد خانیم بیر لوح اوخویوب بختیارا دئدی:	o1	book2
3625	بس گول هانی، کاغیذی نییه وئرمه‌دین.	o1	book2
3639	– وزیر، گرک بیر ده بختیارگیله قوناخ گئدک، گؤرک بو قیز نئجه‌دی ؟	o1	book2
3653	– بختیار نییه بئکئفسن، بو نه حالدی ؟	o1	book2
3667	آمّا قورخما، منیم قولاغیمین کیرینن بیر آز پامبیغا سورتوپ گؤتوررسن.	o1	book2
3681	آنا آت باشلادی یالوارماغا کی، گئنه چال.	o1	book2
3695	بیر ساعت چکمه‌دی آت دئدی:	o1	book2
3709	آمّا بو دفعه‌‌ گرک ائله تدبیر تؤکسن کی، بو تلف اولا، یوخسا منیم باغریم چاتدار.	o1	book2
3723	گؤر، او پادشاهین باشینا نه ایش گئتیرجییم ؟	o1	book2
3737	بیرین وزیره، بیرین وکیله، بیرین ده دلـله‌یه اؤز آتا-آنالاری‌نین دیلینن بئله یازدی، بیر شئیه قویوب آسدی بختیارین بؤیرونن.	o1	book2
3751	– قیبله‌ی-عالم ساغ اولسون، سن بؤیوک آدامسان، گرک سنین اودونون اون دفعه‌‌ آرتیخ اولا.	o1	book2
3765	– آی آمان، ديَمییین بو ائله بختیار اؤزو اولاجاخدی، چونکی او چوباننیخ ائلیییب.	o1	book2
3779	محمّد گون چیخمامیشدان توفنگی گؤتوروب یولا دوشدو.	o1	book2
3793	محمّد جئیرانی، قیزی، خئیلی لعلجواهیرت گؤتوروب ائولرینه گلدی.	o1	book2
3807	پادیشاه امر وئردی کی، بو ساعت اووچونو بورا گتیرسینلر.	o1	book2
3821	اورداکیلار اونی سو بیلیب گلیب چیمه‌جکلر.	o1	book2
3835	– اوغلان، دورما بو ساعت گئت هیندیستان پادیشاهی‌نین باریگاهیندا یاشایان دونیا گؤز‌لی قیزی گتیر.	o1	book2
3849	صاباحیسی گون پادیشاه امر ائله‌دی کی، بوتون شهر اهلی ائوه گیرمه‌لیدیر؛ نوری جاهان خانیم گمی‌نین تاماشاسینا گئد‌جک.	o1	book2
3863	دده‌‌سی ده آفدافا-لین گتیر‌جک، اونون الینه سو تؤکه‌جک.	o1	book2
3877	ایسکندری قویدو صاندیغا آغزین باغلادی موشمبله‌دی سالدی دریایا.	o1	book2
3891	کیشی گئتدی بازاردان بیر دست پادشاهیانا لیباس آلدی، گتیردی، ایسکندری گئییندیردی.	o1	book2
3905	سحر آچیلدی، کیشی تورو گؤتوردو، – بسم الله الرحمن الرحیم – دئدی، گئتدی.	o1	book2
3919	بیر گون گئنه قیزیل بالیغی خونچادا گتیردی وزیره.	o1	book2
3933	– قیبله‌ی-عالم، اولارین شیکایتی وار.	o1	book2
3947	ایسکندر خونچانی وئردی، باخدی گؤردو، وزیرین اوزونه اؤلو بنیزی چکیلیب.	o1	book2
3961	– بیر ائله آجلیق اولدو کی، بیر قوش اؤزونه بیر دن تاپیب یئیه بیلمه‌دی.	o1	book2
3975	سحر ایسکندر خؤرگی آپاردی، قویدو قیزین قاباغینا.	o1	book2
3989	ائله دونن منّن صؤحبت ائلیییردین، بویون نه اولدو ؟	o1	book2
4003	– ایسکندر، آتام اؤلوب یئرینده پادشاهلیغی من ائلیییرم، گل منی آل، ائله پادشاهلیغی سن ائله.	o1	book2
4017	او قدر گؤزده‌دی کی، کاغیذ بونا گلنده آلدی دؤرد پارچا ائله‌دی، تؤکدو یئره.	o1	book2
4031	او ساعت یحیی دوردو گئییندی گلدی قاپینی آشدی.	o1	book2
4045	توی اِحتیاطی گؤردو، یئددی گون، یئددی گئجه توی ووردوردو، پادشاهین قیزین گلین گتیردی.	o1	book2
4059	– نه دئییرسن بالا، خؤرگین آزدی، یاغلیدی، یاواندی ؟	o1	book2
4073	یحیی او ویردی ده اوخودو، بونو حاماملاندیردیلار.	o1	book2
4087	کور‌اوغلو، ایندی ده منه پادشاهلیق ائلیییر.	o1	book2
4101	وزیر ده گئدنده بازاردان بیر خئیلی قیر-ساققیز آلیر.	o1	book2
4115	– گون‌باتان طرفه گئت، – جواب وئریر.	o1	book2
4129	قاری دا گون‌باتان طرفی بونا گؤستریر.	o1	book2
4143	اوغلانلار گئدن کیمی وزیر گئنه ده آدام اولوب قاریدان نار قیزی‌نین یئرینی سورور.	o1	book2
4157	وزیر ایسته‌ییر کی، بونو آپارسین، قیز بونا دئییر:	o1	book2
4171	قارا قیز ایسه آلیب پنجره‌دن ائشییه آتیر.	o1	book2
4185	بو ایشه تعجوب ائدیب ایپی آپاریب بازاردا ساتیر.	o1	book2
4199	قیز بونا راضی اولوب قاری‌نین یانیندا قالیر.	o1	book2
4213	آداملار گلیب طؤیله‌یه گیرنده آت بولاری یاخی‌نینا قویماییر.	o1	book2
4227	چیخدیم آغاج باشینا – اینجیم، دوزول، دوزول!	o1	book2
4241	قولاق وئر گؤرک داها نه سؤیلییه‌جک.	o1	book2
4255	پادیشاه باغبانی حوضورونا ایستییب، اوندان بو نه احوالات اولدوغونو سورور.	o1	book2
4269	بیر خئیلی یول گئدندن سورا، قاباقلارینا بیر داش چیخیر.	o1	book2
4283	دئوی اؤلدوروم، سیزی ده بورادان خیلاص ائدیم.	o1	book2
4297	قاباغینا بیری آغ، بیری قارا ایکی قویون چیخاجاقدیر.	o1	book2
4311	گؤرور کی، بیر قیز الینده بیر قاب آپاریر.	o1	book2
4325	ایسته‌ییر کی، آشاغی ائنیب شاهزاد‌نی اؤلدورسون بالالاری باغیریشیرلار:	o1	book2
4339	اوندان سورا پادیشاه شاهزاد‌یه دئییر:	o1	book2
4353	همن ساعت اتی چیخاردیب یئرینه قویور، قانادینی سورتور، یارا ساغالیر.	o1	book2
4367	نه قدر دولانیرسا، الینه بیر شئی کئچمیر تا کی، گلیب آتاسی وصيّت ائتدیگی داغی آشیر.	o1	book2
4381	بو طرفدن ملیک محمّد مارالین دالییجان آت سالیر.	o1	book2
4395	ائرته‌سی گون، سحر تئزدن ملیک محمّد یوخودان قالخیب پالتارینی گئییب، پادیشاهین شهرینه طرف یول باشلاییر.	o1	book2
4409	گنه ده گوزگونون دالیندان قوش دیله گلیب سؤیله‌ییر:	o1	book2
4423	دولگر دئییر کی، قیز منیمدی، چونکی اونی من یونموشام.	o1	book2
4437	ملیک محمّد ایسه اوتاغا داخیل اولوب، کیمسه‌یه اعتینا ائتمکدن پرد‌یه سلام وئریر.	o1	book2
4451	خالچا صاحبی قبول ائدیب بیر ساعته اونلاری همن شهره یئتیریر.	o1	book2
4465	اودور کی، سنین سلامین، جومله‌‌‌ سوال-جوابون تخته اولمالیدیر.	o1	book2
4479	ملیک محمّد قارداشلارینی، باشقا دوستاقلاری حبسیدن آزاد ائدیر.	o1	book2
4493	– آنا، سن ده انسان، من ده، بس بو آیی ندی ؟	o1	book2
4507	دده‌‌سی، قیزین گؤرنده چوخ شاد اولدو، گتیردیلر قوربان، نیاز کسدیلر، پایلادیلار.	o1	book2
4521	منه بیر آز آیین-اویون وئر، من گئدیم بیر باشقا یئرده اولوم.	o1	book2
4535	اؤزو بیر قاریش، ساققالی ایکی قاریش، ساققالین دا بوینونا دولویوب.	o1	book2
4549	– بیر کفگیر او خؤرکدن منه وئر!	o1	book2
4563	بیر قازان خؤرک قاییردی، دمه ویردی.	o1	book2
4577	قارداشلار، گلین، ایندی منی ساللییین گؤزل اولان قویویا.	o1	book2
4591	گؤردو بودو ایکی قوچدو گلیر، بیری آغ، بیری قارا.	o1	book2
4605	– آغلاما، ایندی بو ساعت من او اژدهانی اؤلدور‌جیم.	o1	book2
4619	قیز کورگین قوزادی، گؤردولر، بلی قیز قانلی بارماغی‌نین بئشین ده چکیب سود ا‌منین کورگینه.	o1	book2
4633	– سننن هئچ نه ایستهمیرم، آنجاخ منی چیخارت ایشیخلی دونیایا.	o1	book2
4647	سود ا‌من یئریینده قوش گؤردو آخسیییر.	o1	book2
4661	یاخشی، سود ا‌من باشلادی بوردا پادشاهلیخ ائله‌میه.	o1	book2
4675	یاواش-یاواش گلدی، چیخدی بیر شهره.	o1	book2
4689	او بیری گلدی گؤردو، دئوین بیری اؤلوب، بنی-آدم ده یوخدو، نه ده آیین-اویون.	o1	book2
4703	– اؤرتولو قاپیلار هامیسی سلیمان پیغمبر عشقینه آچیلسین، آچیخ قالسین، قاتدالی خلچه‌لر ده آچیخ قالسین.	o1	book2
4717	من ده آتی باغلادیم گلدیم پنجر‌دن باخدیم، گؤردوم قیرخ حرامیدی، بوردا اوتوروبلار.	o1	book2
4731	– عمی قیزی، دور چای قوی، خؤرک قاییر.	o1	book2
4745	قیزیللاری ییغدی، قصّابا دا دئدی:	o1	book2
4759	او ساعت نه دئسن، او اولار.	o1	book2
4773	– گئدرسن، بو سفر اونا بیر شئی ائله‌مه‌سن، دا یاخشی ائلمییئجهییم!	o1	book2
4787	او ساعت گؤردو همن دمیرچی‌نین قاپیسیندادی.	o1	book2
4801	پادشاه، او ساعت بیر مولا گتیرتدی، قیزین کبینین کسدیردی محمّده.	o1	book2
4815	– عیبی یوخدور، وزیر گئت بو ساعت اوچ دنه اوخ گتیر، آپار وئر اوغلانلاریما قوی نیشان آلسینلار، بختلرینه نه چیخدی اونلارین اولسون.	o1	book2
4829	بیر گون ملیک دوچاری چاغیرتدیریب دئدیلر:	o1	book2
4843	سولا باخدی، نه گؤردو، بیری ده بوردا تیکیلیب.	o1	book2
4857	– آل بو آغاجی، گئت همن کولّوگه، آغاجی وور یئره، دیگیلن کی، پریلر پادیشاهی‌نین قیزی، پریلر خانیم دئییر کی، آتامدان قالان قیزیل صاندیغی وئرسین، آنجاق دالا باخمازسان.	o1	book2
4871	پریلر قیزی وای دئییب بیر گؤیرچین اولدو گئتدی.	o1	book2
4885	شهری دولاندی، امما بیر شئی تاپمادی.	o1	book2
4899	پریلر خانیمی آناسینی چاغیرتدیریب بوتون احوالاتی دانیشدی، دئدی:	o1	book2
4913	ساناوار چوبوغو الینه آلدی، او قدر بونون دوداخلارینا ووردو کی، جئیرانین گؤزونون یاش دامدی.	o1	book2
4927	منیم عمیم قیزی منه بیر چوبوخ چکدی، منی ائله‌دی بیر ائششک.	o1	book2
4941	ساناوار بئلینن قیلینجی چکیب جئیرانی اؤلدوردو.	o1	book2
4955	همن قیزیل بالیق بو سفر ده دوشدو تورا.	o1	book2
4969	بیر گون ابراهیم گؤردو شهرده بیر صاندیق ساتیللار.	o1	book2
4983	چیخارتدی اوچ شاهی دا وئردی کی، گئت بونا دا یاغ آل، گتیر.	o1	book2
4997	بلی دمیری وارا وورد ائله‌دی، دئدی:	o1	book2
5011	ابراهیم قورخوسوننان گیردی او بیری اوزونن اؤپدو، چیخدی.	o1	book2
5025	من قاییدیم قوشونون قاباغینا، گؤروم نه ایسته‌ییرلر ؟	o1	book2
5039	همن قیزین عیماراتی ده پادشاهین عیماراتینه بیتیشیگیدی.	o1	book2
5053	پادشاه بیر آت دا اؤز قیزینا حاضیرراتدی، ایکی آت دا ابراهیمگیلین اؤزونوندو.	o1	book2
5067	– پادشاه اوچ قریب گتیریب دوستاق ائلیییب، اونا گؤره قارا گئیمیشیک.	o1	book2
5081	ملا گتیردیلر، قیزین کبینین کسدیردی ابراهیما.	o1	book2
5095	آمّا اؤز اورگینده دئدی کی، سن کی منیم گؤزومه هئیله، قویمادین علاج اولا، سنی اؤلدور‌جیم.	o1	book2
5109	بو پادیشاهین دا هیلدایس آدیندا بیر گؤزل قیزی وارمیش کی، یاخشی نرد اوینارمیش.	o1	book2
5123	بیر گون اوغلان بیر باغا چاتیر، گؤرور کی، بورادا یاخشی آلما آغاجلاری واردیر.	o1	book2
5137	گونلرین بیر گونونده بو پادشاه پنجر‌دن کوچئینن کئچن آداملارا باخان واختدا، گؤردو الینده بیر دمیر خک انداز کوچه ایله بیر عمللی آدام گئدیر.	o1	book2
5151	– من پادشاه اولماقدان ال چکرم، سن او پئشه‌نی منه اؤیرت.	o1	book2
5165	بوردا پادشاه بیر کاروانسارایا گئدیب یئر ایسته‌دی.	o1	book2
5179	بوردان چیخیب بیر آیری منزیل تاپدیلار اورادا قالدیلار.	o1	book2
5193	یوخ، بارماقی‌نین آراسیندان بیر باخ، اوندا گؤررسن اوشاقلارین هارادادیر.	o1	book2
5207	آخشام پادشاه اودا ایکی شیش قویدو.	o1	book2
5221	– من پادشاهین آزارلی قیزیننان اؤتری بیر حکیم گزیرم.	o1	book2
5235	درویش او یانا باخاندا، من قابین او یاغدان تؤکولن طرفینی اونون قاباغینا چئویردیم.	o1	book2
5249	پادشاه او قالان دوه‌لرینی ده اونا وئردی.	o1	book2
5263	او باغین قیراغینداکی ائو ده میردامادیندیر.	o1	book2
5277	پادشاه میردامادا دوعا ائله‌ییب او گوندن پادشاهلیغینی آتیب پئشه دالینجا گئتمه‌یه باشلادی.	o1	book2
5291	بیچاره قیز بونلاردان مؤهلت آلیب دیواری قوردالاییر، بیر اووج کیشمیش تاپیر.	o1	book2
5305	– یوخسا آتین کیشمیشینی آپاریب اؤزون یئییرسن کی، آت گوندن-گونه آریخلاییر ؟	o1	book2
5319	پادیشاهین خوشونا گلیر، بو قیزلارین اوچونو ده آلیر.	o1	book2
5333	سئوینه-سئوینه بونلاری ائوینه گؤتوروب آروادینا وئریر.	o1	book2
5347	بو میصیبتی بیزیم باشیمیزا اؤز خالالاریمیز گتیرمیش.	o1	book2
5369	آرواد قانوو قیراغی ایله گئدیردی، بیردن صبیر گلدی.	o1	book3
5383	ساچیندان آسیلان ساچیندان آسیلیب، داشا دؤنن داشا دؤنوب.	o1	book3
5397	اودونچونون آروادی یئریییب ایر‌لی، یاپیشدی ساغ الی ایله اژداهانین آلت چنه‌سیندن، سول الی ایله اوست چنه‌سیندن چکیب، دارتیب اژداهانی ایکی یئره بؤلوب، آتدی بیر یانا.	o1	book3
5411	– آی کیشی، آغزیمدا سنه بیر قرآن سؤز دانیشمیشام.	o1	book3
5425	آرواد بیر نیمچه سیییق چکیب قویدو اورتالیغا.	o1	book3
5439	قاراقاش آندی قبول ائله‌یندن سونرا، درویش جیبیندن بیر شوشه چیخاردیب وئردی قاراقاشا.	o1	book3
5453	باشلادیلار آشبازدان شیکایت ائله‌مه‌یه کی، بوگونکو خؤرگیمیز آز دوشوب.	o1	book3
5467	اودونچونون آروادی قیزیلی گؤرن کیمی گؤزلری چیخدی کلّه‌‌سینه.	o1	book3
5481	هاچاندان-هاچانا آییلیب قاراقاش پری خانیما دئدی:	o1	book3
5495	بیر وئرد اوخویوب اولدو گؤیرچین، قاناد چالیب گلدی اوتوردو پادشاهین قیزی پری‌نین پنجره‌سینده.	o1	book3
5509	اؤزون بیر تهرله یئتیردی پری‌نین اوتاغی‌نین پنجره‌لرینه.	o1	book3
5523	پادشاه وزیر اوچون آدام گؤندردی کی، فیرنگ پادشاهی بیزدن باجخراج ایسته‌ییر، دوروب تدبیره گلسین.	o1	book3
5537	– پادشاه ساغ اولسون، چیخ پنجره‌دن باخ، گؤر نه گؤررسن.	o1	book3
5551	قاراقاش پرینی آغلایان گؤروب خبر آلدی.	o1	book3
5565	– تدبیر اودور کی، گؤندر فیرنگ قوشونونون قاباغینا، جانین قورتارسین.	o1	book3
5579	اگر سلامات قاییتسا اؤزوموزه دوست بیلریک.	o1	book3
5593	پادشاه امر ائله‌دی کی، آت گلسین.	o1	book3
5607	پری قاراقاشین ساغ-سلامات قاییتماسیندان چوخ شاد اولوب، او گونو بوتون فقیر-فوقارالارا آش پایلادی.	o1	book3
5621	زهری کی، من اؤز الیمنن تؤکموشدوم.	o1	book3
5635	بیر وئرد اوخویوب پرینی داها دا گؤزل ائله‌دی.	o1	book3
5649	دوروب آیاغا صاندیغی آچیب، قاراقاشا بیر قیلینج وئریب دئدی:	o1	book3
5663	قاراقاش کمندله قویویا دوشوب، بیر او یانا باخیب، بیر بو یانا باخیب، گؤردو کی، بورادا بیر قاپی وار.	o1	book3
5677	قاراقاش وای یاندیم باخماییب، اژداهانی اؤلدوردو.	o1	book3
5691	او قیزین جانی ساغ الینین چئچله بارماغیندادی.	o1	book3
5705	پری خانیم زینداندا قالماقدا اولسون، آل خبر وئریم سنه کیمدن، قاراقاش.	o1	book3
5719	ائله اوردا طیلسیمدن چیخیب اولدو اوّلکی پری خانیم.	o1	book3
5733	دشکووار ایذن وئردی رمّالا، رمّال دوروب گئتدی.	o1	book3
5747	گؤردو کی، بیر سرچه اؤز بالاسینی دیمدیگینه گؤتوروب گلدی چارحوووضون اوسته.	o1	book3
5761	پیشیک ات اوچون گزن کیمی، بونلار دا ائوبه‌ائو گزیردیلر.	o1	book3
5775	شاه دشکووار ائشیتدی کی، باغبانین اوغلو اولوب، سئویندیگیندن دایانا بیلمه‌دی.	o1	book3
5789	– رم آت گؤرک، او اوشاق کی، دئییردین، دونیایا گلیب، یا یوخ ؟	o1	book3
5803	سیمورق ائله بیر قوشدو کی، یئرین آلتین دا، اوستونو ده بیلیردی.	o1	book3
5817	باغبانین آروادی گؤردو کی، بو سیمورق قوشودو.	o1	book3
5831	باغبانین آروادی سیمورقون قانادیندان اؤپوب، همین ساعت اؤز اوغلونا سیمان آدینی وئردی.	o1	book3
5845	سیمورق سیمانلا آناسینی میندیریب دالینا دئدی:	o1	book3
5859	گؤیده گزیردی، گؤردو کی، شاه دشکووار عمارتیندن چیخیب گلدی باغا.	o1	book3
5873	– آپار بو پولو، بو شهرده یئمن وزیره دئیینن دشکووار دئییر کی، آتیمین خرجینی وئریب، آتیمی ایسته‌ییرم.	o1	book3
5887	سیمان آتا مینیب، باشلادی آت چاپیب، قیلینج وورماغا، گورز اویناتماغا.	o1	book3
5901	بیر نفر چؤللو-بری-بیاباندا پهلوان پئیدا اولوب، کیم گلیر قاباغینا، ووروب اؤلدورور.	o1	book3
5915	تئز بیر آدام گؤندر، اونو چاغیرسینلار.	o1	book3
5929	شاه دشکووار چوخ یالواردی، سیمان آز ائشیتدی.	o1	book3
5943	شاه دشکووار شیکایته باخماییب اونلاری قوودو.	o1	book3
5957	وزیر گؤردو کی، شاه دشکووار سیماندان او قدر قورخور کی، آخیردا پادشاهلیغین دا اونا وئره‌جک.	o1	book3
5971	غوّاص قیلینجین الینه آلیب، نیقابین چکدی اوزونه.	o1	book3
5985	دوشوب آتیندان، یومشاق بیر اوتون اوستونده آتینا بیر آز کیشمیش تؤکوب، اؤزو ده اوزاندی کی، دینجلیگینی آلا.	o1	book3
5999	سیمان بیر نره چکیب، گورزو آلدی الینه، اوچ دفعه‌‌ گؤیده فیرلاتدی.	o1	book3
6013	یا گرک باج-خراجی وئره، یا دا گرک داوایا حاضر اولا.	o1	book3
6027	گؤز گزدیریب او یانا، بو یانا گؤردو کی، قوشونون اؤله‌نی اؤلوب، قاچانی قاچیبدی.	o1	book3
6041	پادشاه باشینی آشاغی سالیب گئتدی فیکره.	o1	book3
6055	قاری تئز الین آتیب قولتوق جیبیندن بیر قیز شکلی چیخارتدی، ائله بیله‌سن الله تعالی بو قیزی بیرینجی دفعه‌‌ خلق ائله‌ییبدی.	o1	book3
6069	آمّا بو آغاجین قوللارینا هاچا وورولوب، قوجا یاشلی بیر کیشی خئیلاغی اوتوروبدو اونون اورتاسیندا.	o1	book3
6083	آز گئدیب چوخ دایاندیلار، چوخ گئدیب آز دایاندیلار، آخیردا گلیب چاتدیلار بیر شهره.	o1	book3
6097	ملیک چوخ دیل-آغیز ائله‌دی کی، گل گئتمه؛ سیمان دئدی:	o1	book3
6111	گؤردو کی، گؤندردیگی دیولرین جمدیی یئرده‌دی.	o1	book3
6125	سیمان گوجونو وئریردی یئره، دیو فیروز ال آتیردی سیمانین کمرینه باشلاییردی دارتماغا.	o1	book3
6139	– من خان-خانی-چینین کیچیک قیزییام.	o1	book3
6153	سیمان گؤردو کی، خان-خانی-چینین پهلوانی گلیر.	o1	book3
6167	ایکی گون، ایکی گئجه بؤیوک شادلیق ائله‌دیلر.	o1	book3
6181	خان-خانی-چین راضی اولوب، ملیکی آلیب یانینا، آت مینیب، دوشدولر قوشونون قاباغینا.	o1	book3
6195	بونو ائشیدن قوشون اهلی سیماندان چوخ راضی اولدو.	o1	book3
6209	سیمان چوخ آختاردی، دووشانی تاپا بیلمه‌دی.	o1	book3
6223	آچیب گؤزلرینی گؤردو کی، باشی اوستونده بیر قیز وار کی، مصری، رومو آختارسان بئله گؤزل قیز تاپمازسان.	o1	book3
6237	خوان خانی- چینین اووقاتی تلخ اولوب، تئز قاییتدی دالا.	o1	book3
6251	سیمان بی‌هوش اولوب بیر یانا ییخیلدی.	o1	book3
6265	– سیمان، آل بو توکو، دارلیغا دوشسن بو توکلری بیر-بیرینه چکرسن، من هارادا اولسام گلیب هارایینا چاتارام.	o1	book3
6279	خان-خانی-چین وزیرین بو مصلحتینه آفرین دئییب، آدام گؤندردی نار باغینا کی، سیمانی چاغیرتدیرسینلار.	o1	book3
6293	اوجوبینیخ داوا شئیپورونو چالیب، سیمانا آمان وئرمه‌ییب قوشون گؤندردی قاباغینا.	o1	book3
6307	سیمان ال آتیب قوجا پهلوانین کمرینه، ائله ووردو یئره کی، قوجا پهلوان یئتمیش یئددی پارچا اولوب، سپه‌لندی یئره.	o1	book3
6321	سیمان آتلا گئدیردی، گؤردو کی، قاباقدا بیر پهلوان دایانیب.	o1	book3
6335	پری­دوخ خانیملا سیمان آت مینیب، هر ایکیسی اوز قویدولار گلمه‌یه.	o1	book3
6349	تئز چاغیریب ایچری خبر آلدی کی:	o1	book3
6363	هر ایکی پهلوان چیخیب قوشونون قاباغینا، نره چکیب، اؤزلرین ووردولار دریایی-لشکره.	o1	book3
6377	سیمان دوروب گئتدی اودانا کی، سو گؤتوره، دوشوب قالدی طیلسیمده.	o1	book3
6391	ایکی آغیز سیمان چاغیریب، اوچونجو آغیزدا قالخدی گؤیه.	o1	book3
6405	گلیب قاپی‌نین برابرینه، چکدی قیلینجی قاپییا، قاپی لای‌بالای آچیلدی، گؤردو او قدر انجیر آغاجی وار کی، سایسیز-حِسابسیز.	o1	book3
6419	– ای اوغلان، گؤرورم برک سوسوزسان، آل ایچ!	o1	book3
6433	سیمورق آتین توکونو چکدی بیر-بیرینه، او ساعت سیمانین آتی گلیب حاضر اولدو.	o1	book3
6447	سیمان آمان وئرمه‌ییب، شاه دشکوواری اؤلدوروب، مالین جاماعتا پایلاییب، شهردن چیخدی.	o1	book3
6461	بیر آز سونرا کؤچوب شهره گئدیرلر.	o1	book3
6475	اوغلان آغلاییب آیاغا قالخیر، آناسی‌نین الیندن اؤپوب اوتاقدان چیخیر.	o1	book3
6489	ائرته‌سی گون اوغلان پادشاهین اوغلونا دئییر کی:	o1	book3
6503	ائرته‌سی گون خالق یوخودان اویاناندا باخیب گؤرورلر کی، پادشاهین ائوینین قاباغیندا بیر ائو تیکیلیب کی، پادشاهین ائویندن مین دفعه‌‌ آرتیق.	o1	book3
6517	ائرته‌سی گون صوبح تئزدن پادشاه بیر آدام گؤندریر کی، اوغلاندان بیر خبر گتیرسین.	o1	book3
6531	یئنه ده اوغلان راضی اولمور، گؤتوروب بیر آغاجا ساریییب، قیلینجی چکیب قالدیریر، ایسته‌ییر کی، قیزین باشین اوزسون.	o1	book3
6545	یئددی داغ آلماسی بیری وار ایدی، بیری یوخ ایدی، گونلرین بیر گونونده بیر پادشاه وار ایدی.	o1	book3
6559	پادشاه کاغیذی آلیب اوخودو، گؤردو کی، قیزی پرینوش باغا گئتمک ایسته‌ییر.	o1	book3
6573	پرینوش ایسه کؤلگه‌لیگینی الینه آلیب اوز قویدو چارحوووضا طرف.	o1	book3
