NO	Sentence	ID	book_name
3032	بونللار هر ایکیسی گلدی، چاتدی اون بئش یاشینا.	m2	book2
3046	اؤزو ده بیر آت هرییه حاضیرلاسین، اووا چیخاجیییخ.	m2	book2
3060	– گرک، من اؤزوم توتام او جئیرانی، او کی منیم باشیمین اوستدن قاچیب.	m2	book2
3074	ملیک ممد شکلی گتیردی قویدی آتاسی‌نین قاباغینا.	m2	book2
3088	آمّا قارداشلاریم گلدیکجه، اونلارین قوشو‌نون قیردیریب.	m2	book2
3102	بلی، تاختا باشلادی سودان بیر آز قلبی آخماغا.	m2	book2
3116	– قاپینی آچان کیمی، او دئو منی آپاراجاخ، گل آچدیرما.	m2	book2
3130	– من نامرد دئیلم، نامرددیینن آدام اؤلدورم.	m2	book2
3144	هرواخ اونو چالسان، او ساعت یانیندا حاضیر اولاجاخ.	m2	book2
3158	او ساعت بیلدی کی، ملیک احمد گلیب.	m2	book2
3172	– ملیک احمد، چوخ اذيّت چکمیسن، آمّا قوی سنه بیر سؤز دئییم.	m2	book2
3186	ملیک ممد گؤردو کی، ملیک احمد ایلانی ووراندا، بو ایلان بیر نعره چکدی کی، .	m2	book2
3200	گؤردو، اوچ گؤیرچین گلدی، قوندو آغاجا.	m2	book2
3214	شهرده گزرکن گذاری گولناهار شهری‌نین شاهی اولان قنی شاهین قصرینه دوشدو، نه گؤردو ؟	m2	book2
3228	– آی کیشی، اوغلون نه پئشه صاحبی دیر ؟	m2	book2
3242	همن وقت گاه انسان صیفتینده، گاه دا حئیوان صیفتینده سئحیربازلیق ایله خلقین گؤزونو باغلاییب آلدیغی پوللار ایله عومور کئچیرردی.	m2	book2
3256	سورا گل بو سرچئشمه‌نین اوستونده آخوای دئییب چاغیر.	m2	book2
3270	سوسه‌نین او موراز اوستونده اولان جاوانا رحمی گلیب، آتاسی آخوایین بوتون سیرلرینی اونا آچدی.	m2	book2
3284	ایندی دی گؤروم، گؤستردیگیم ایشی قورتاردینمی ؟	m2	book2
3298	شفتن آخوای ایله بیر قدر صؤحبتدن سورا چیخیب اوغلو ایله ائوینه گلدی.	m2	book2
3312	خان اوغلان او قدر گؤزله‌دی کی، کیشی ائوه گئتدی.	m2	book2
3326	یانینا گلیب دقت ایله باخدیقدا سئحیرباز اولدوقدان گؤردو کی، اؤز سئحریدی.	m2	book2
3340	بو زامان خان اوغلان سئحیر اوخویوب بیر دؤولت قوشو صیفتینه دوشدو.	m2	book2
3354	شاه بو واقعه‌یه تعجب ائدیب بویوردو:	m2	book2
3368	هرگاه اوغلوم رحمان سوسه‌نی بینسه، سوسن ده اوغلومو بینسه، رحمانا آلارام.	m2	book2
3382	خلاصه‌‌‌، قدّی-قامتی انسان اوزو گؤرمه‌میش مئشه‌لرده بوتن سرو آغاجی کیمی.	m2	book2
3396	شاهزاده سواریلرین یانینا یئتن کیمی اونلار ایله باهم شهره وارید اولدو.	m2	book2
3410	گونلرین بیر گونونده بو کیشی ایشدن یورقون گلیب بیر آز جاددان، کوتدن یئییب یاتدی، گئجه بیر یوخو گؤردو، سحر تئزدن دوران کیمی دئدی:	m2	book2
3424	نئچه گوندور یول گلیرم، بیر آز جادیم وار قورودور.	m2	book2
3438	– آ کیشی، بو قویون کیمیندی، ایندی ده جماعت دییه‌جک بختیار کیشی آغ‌ساققال چاغیندا گئدیب خالخا چوبان اولدو.	m2	book2
3452	سحره یاخین گؤردو بیر آدام، دئییب چاغیریرلار.	m2	book2
3466	قیز مات-معطل قالیب بیلمه‌دی نه دئسین.	m2	book2
3480	آخشام گونون سارالتیسی قالاندا، باشقا بیر پادشاهین یئرینه چاتیب آتدان دوشدولر.	m2	book2
3494	گئجه‌نین بیر قدرینی یاتدیلار، صاباح اولانا یاخین آتلارا مینیب دوشدولر یولون آغینا.	m2	book2
3508	من گرک نه تهر اولسا، او قیزی گؤرم.	m2	book2
3522	قیز او ساعت باشا دوشدو کی، بو دوستلوق مسئله‌‌سی دئییل، آیری مسئله‌‌دی، اؤزو ده انگل دللکدن کئچیب.	m2	book2
3536	– قیبله‌ی-عالم، نه تدبیر، صاباح چاغیریب دییرسن کی، منه گرک جنّت آلماسی گتیر‌سن، او دا هاردان جنّت آلماسی تاپاجاخ، گئدر یا اؤزو گلمز، بوش دا گلسه سن بوینون ووردورارسان، آیری تهری یوخدو.	m2	book2
3550	بازارا چیخیب بیر ساز آت آلیب مینیب دوشدو یولا.	m2	book2
3564	– باجی، من پیس یوخولار گؤرموشم چیممییه‌جیم.	m2	book2
3578	من ده غریبدیم هم ‌صؤحبت اوللوخ.	m2	book2
3592	– وزیر، نه تهر ائله‌یک کی، بیر او قیزی دا گؤرک.	m2	book2
3606	بختیار گؤردو کی، دانیشیقدان بیر مراد حاصیل اولمییاچاخ، بئکئف،ملول قاییتدی ائوه.	m2	book2
3620	دییه‌سن، الله تعالی خوش گونونده، خوش ساعتیندا بونلاری یارادیب.	m2	book2
3634	سحر آچیلدی یئنه دللک گلدی بختیارین باشین قیرخماغا.	m2	book2
3648	– قوچاغیم، من ناخوشام، حکیملر منه قیرخ قولاننی آت سودو درمان دیگیب.	m2	book2
3662	یاواش-یاواش تلّین باشینا چیخیب گؤردو بیر قالاچا وار، قالاچایا گیریب گؤردو قیز دیین کیمی بیر پیرانی قوجا کیشی وار.	m2	book2
3676	گیردی قویویا، باشلادی گؤزله‌مه‌یه، ائله کی، گونورتا اولدو، بختیار گؤردو، بودی آت دالیندا دا قیرخ قولونو گلیر.	m2	book2
3690	سن دئگینن بودی آتی گئتیرمیشم، گلین اؤزونوز ساغین، قوی گلسینلر اؤزلری ساغسینلار، گؤرک ساغا بیله‌جکلرمی ؟	m2	book2
3704	آت قاباغینا گلنین ده باشین اوزوب چیخدی گئتدی.	m2	book2
3718	– آی آرواد، پادشاه، هله بیر نادهیم ایش بویوروب کی، هئچ علاجی یوخدور.	m2	book2
3732	بختیار شهری گئزیب ائله بیر قوجا تاپدی کی، دای قوجالیقدان یئرییه بیلمیردی، بونو گتیردی ائوه.	m2	book2
3746	هامیسی پادشاهین آتا-آناسی‌نین قوللوغوندا ایدیلر.	m2	book2
3760	بختیار باشلادی بورادا پادشاهلیق ائله‌مه‌یه.	m2	book2
3774	گونلرین بیر گونونده محمّد چؤلده یئر شوملاییردی.	m2	book2
3788	محمّدین گؤزو قیزا دوشدو، دئدی:	m2	book2
3802	– وزیر، من پادیشاه، سن وزیر، او عمارت، بو دا جئیران.	m2	book2
3816	بیر گونو وورارسان باشا، سورا قاباغیوا بیر بؤیوک داغ گله‌جک، داغی آشارسان.	m2	book2
3830	آرادان بیر نئچه گون کئچمیشدی، پادیشاه وزیره دئدی:	m2	book2
3844	گمی‌نین بیر تاختاسی قیزیل، بیری گوموش سویا سالدیلار.	m2	book2
3858	بولارین ائولرینین قاباغیندا بیر باخچالاری واردی.	m2	book2
3872	کیشی‌نین علاجی کسیلدی، ایسکندره دئدی:	m2	book2
3886	– الله یاخشی یئتیریب سنی منه، هئچ منیم اوولادیم یوخدو.	m2	book2
3900	جوت گئدردیلر، جوت گلردیلر، جوت ده گزردیلر.	m2	book2
3914	– ایسکندر بو نئجه ایشدی، هئچ من یاشیمنان بری بو شهرده ائشیتمه‌میشم قیزیل بالیق اولا.	m2	book2
3928	نه قدر ده ائلیییردیلر، گنه گئتمیردیلر.	m2	book2
3942	ایسکندر گئنه جمعه گونو بیر قیزیل بالیغی خونچادا گتیردی وزیرین ائوینه، وئردی.	m2	book2
3956	هر ایکیسی شاد-شالایین خؤرکلرین یئدیلر.	m2	book2
3970	بو نه کی خلعتلر واریدی گؤندردی آتاسینا.	m2	book2
3984	یحیی گلدی، خؤرگی آپاردی، قیزین قاباغینا قویاندا، قیز یاپیشدی بونون بیله‌یینن، دئدی گل صؤحبت ائلییک.	m2	book2
3998	بو قیزا خبر گئتدی کی، قوشون گلیب تؤکولوب شهره.	m2	book2
4012	ایسکندرین آروادی بو احوالاتدان بی‌خبر ایدی.	m2	book2
4026	ایکیسین باغیشلیییرام سنه، تک بیرجه قیلینج ووراجاغام.	m2	book2
4040	هره بیر آغاج گؤتوردو، بونو دؤیه-دؤیه شهردن چیخارتدیلار.	m2	book2
4054	– پادشاهیمیز اؤلوب، یحیی اونون یئرینده پادشاهدی، ایندی پادشاها خئیرات وئریر.	m2	book2
4068	ایر اوردا اولسا اولاجاخ بونا علاج.	m2	book2
4082	خؤرک-زاد حاضیررادی، باخچانی دؤشتدیردی، بازاردان آییننان-اویوننان آلدی، کورسو گتیرتدیردی.	m2	book2
4096	صوبح اولاندا وزیرین چاغیریب یوخوسونو سؤیلیوب بونا دئییر کی، گرک گئدیب نار قیزینی منه آلاسان.	m2	book2
4110	بو حالدا اوغلانلار ائوه داخیل اولوب آنالارینا:	m2	book2
4124	آدام-بادام اییسی گلیر، یاغلی بادام اییسی گلیر، قاطیر گلر دیرناق سالار، قوش گلر قاناد سالار.	m2	book2
4138	– آنا، آدام-بادام اییسی گلیر، یاغلی بادام اییسی گلیر، قاطیر گلیب دیرناق سالار، قوش گلیب قاناد سالار.	m2	book2
4152	گئجه آرایا گلیب دئولر یوخویا گئدنده خلوت گئدیب اوچ ناری اوزوب قاچیر، باشلاییر قاییتماغا.	m2	book2
4166	گلیب گؤرورلر کی، آغاجین باشیندا بیر قارا قیز اگلشمیشدیر.	m2	book2
4180	بونلاری گؤتوروب بیر یاخشی پیلوو پیشیریر.	m2	book2
4194	سورا قالخیب پیلوو بیشیریب اوستوندن بیر آز یئدی، قالانین گنه اوجاغا قویدو.	m2	book2
4208	شاهزاده آتلارا باخاندا هئچ بیریسین بگنمه‌ییر.	m2	book2
4222	بو خبری ائشیتدیکده نار قیزی قارییا یالواریر کی، قاری بونا ایذین وئرسین، گئدیب پادیشاهین پالتارینا اینجی و مونجوق تیکسین.	m2	book2
4236	منی آغاجدان سالدی قویویا – اینجیم، دوزول، دوزول.	m2	book2
4250	قاراواشی دا بیر خام آتین قویروغونا باغلاییب صحرایا بوراخیرلار.	m2	book2
4264	بو ایسه یاتماییم دییه، بارماغی‌نین بیرینی کسیب یئرینه دوز دولدورور.	m2	book2
4278	ایچری داخیل اولاندا گؤرور کی، بیر تختین اوستونده اوچ گؤزل قیز ایلشمیشلر.	m2	book2
4292	نؤبه کیچیک قیزا گلنده، قیز دئدی:	m2	book2
4306	شاهزاده قویونون دیبینه دوشنن سورا قویونون ساغ طرفینه یول باشلاییر.	m2	book2
4320	شاهزاده یورولدوغوندان ییخیلیب آغاجین کؤلگه‌سینده یاتیر.	m2	book2
4334	پادیشاه امر ائدیر، همن قیزی تاپیب گتیریرلر.	m2	book2
4348	ایشیقلی دونیایا آز قالمیشدی کی، ات قورتاردی.	m2	book2
4362	بو پادیشاه اؤلنده اوغلانلارینی یانینا چاغیریب، اونلارا بئله بیر وصيّت ائدیر:	m2	book2
4376	بیر مدتدن سورا بو دا قارداشلاری کیمین قوشون گؤتوروب اووا چیخیر، دولانا-دولانا همن داغی آشیرلار.	m2	book2
4390	پادیشاه عهد ائتمیش کی، هر کس اوچ دفعه‌‌ قیزی دانیشدیرسا، قیزی اونا وئرسین، اؤزونو ده ولی عهد ائله‌سین.	m2	book2
4404	پادیشاه امر ائدیر کی، اوغلانی قیزین یانینا سالسینلار.	m2	book2
4418	ملا باخیب گؤرور کی، آغاجدان بیر آدام قاییریب بونا بیر دست پالتار گئیدیرمیشلر.	m2	book2
4432	صاباح من بو پرد‌نین آلتینا گیر‌جیم.	m2	book2
4446	طاسین خاصيّتی بو ایمیش، اونو سو ایله دولدوروب نییت ائدیب هانسی ناخوشون باشیندان تؤکولسئیمیش، همن خسته‌لیکدن شفا تاپارمیش.	m2	book2
4460	بو سؤزو ائشیتدیکده بی ‌اختیار قیز آیاغا قالخیب دئییر کی، قیز صاحیبنه چاتاسیدیر.	m2	book2
4474	وکیلین آروادی دئییر کی، من گؤرموشم منه چاتار.	m2	book2
4488	بو اوشاخ یئکلدی، بیر یاشیننان ایکی یاشینا، ایکیدن اوچه، بئله-بئله گلدی چاتدی یئددی یاشینا.	m2	book2
4502	بو اون ایکی، اون اوچ ایلین عرضینده کی، بو آرواد کاهادا قالمیشدی، بیر یئره چیخمامیشدی، دا یئرییه بیلمیردی.	m2	book2
4516	دا بئله ایش اولماز کی، سن ائلیییرسن، تا مکتبده اوشاخ قالمادی، هامیسین سن اؤلدوردون.	m2	book2
4530	اولدولار قارداش، گلدیلر بیر شهره، باخدیلار گؤردولر بیر یئرینن یازیلیب کی، هر کس بو شهره گلسه، گرک بو هؤرکدن بیر ایب هؤرسون.	m2	book2
4544	گلدیلر اوچو ده ییغیشدیلار بو خؤرگی چهدیلر یئدیلر.	m2	book2
4558	باشلادی گئنه تز‌دن خؤرک قاییرماغا.	m2	book2
4572	گؤردولر بو چوخ یاخشی، لذتلی خؤرکدی.	m2	book2
4586	سود ا‌من قیزلاری قویودان صاندیغا قویدو آغزین باغلادی.	m2	book2
4600	بیر اژدها پئیداه اولوب ییخیلیب بیزیم کهریزین آغزینا، سو اونون قارنینا گئدیر.	m2	book2
4614	پادشاه بو خبری ائشیدیب، جار چاغیرتدیردی کی، هر کس او اژدهانی اؤلدوروب، گلسین قیزیمی وئر‌جیم اونا.	m2	book2
4628	بالالاری چیغریشدی، دئدیلر، آنا، بورا بیزی یئمه‌یه بیر اژدها چیخیردی.	m2	book2
4642	ائلیینده تولوغون بیرین آتیردی، ائلیینده جمده‌یین بیرین آتیردی.	m2	book2
4656	بیر نئچه گون یاشادیلار، بیر گون بو شهرین پادشاهی اؤلدو.	m2	book2
4670	ائلچی گلدی پادشاه دئدیگین محمّده خبر وئردی.	m2	book2
4684	هر‌نیز بیری‌نین دالینجا گئدین، هانکینیز تئز گلسه، سورفا اونون، اوننان سورا هانسینیز گلسه، خلچه اونون، هانسینیز آخیرا قالسا، تاج اونون.	m2	book2
4698	بو اوتاغین بیرینده قیرخ خلچه واریدی، هامیسی قاتدالی ییغیلمیشدی بیر-بیری‌نین اوستونه.	m2	book2
4712	گئجه‌نین بیر عالمی گؤرور او، دوردو، منیم پالتاریمی گئییندی، گؤیدن قیلینجی سیویردی، اوچ دفعه‌‌ منیم اوستومه یئندیردی قالخیزدی، چیخدی گئتدی.	m2	book2
4726	قاییتدیم حرامی باشی‌نین باشین کسدیم سالدیم توربایا.	m2	book2
4740	هر گون ده گؤرورم کی، او بیر قیزیل گتیریر، سالیر بو دخیله.	m2	book2
4754	– آی ننه، واللاه سوماندی، باخ سومانسان، دئدیم، آغلادی.	m2	book2
4768	او قدر ایشلتدیلر کی، الدن دوشدوم.	m2	book2
4782	تا سومان محمّدی گؤرمه‌دی.	m2	book2
4796	– نه وار کی، بو سورفانی آشدی ؟	m2	book2
4810	بو اوچ قووونون بیری لاپ یئتیشمیش، او بیری میانه، اوچونجویسو آلابابات.	m2	book2
4824	بؤیوک قارداشلار قیرخ گون، قیرخ گئجه توی ائدیب ائولندیلر.	m2	book2
4838	بیر ال چیخدی، ملیک دوچارا قارپیزی اوزاتدی:	m2	book2
4852	بئله دییک، گویا آتامیز دئییر کی، گرک دوچار آداخلیسینی دا گتیرسین.	m2	book2
4866	پریلر خانیمی بیر پیلوو نیمچه‌دن گؤتوروب قولونون ایچینه تؤکور، یاریسین یئییر.	m2	book2
4880	– من بؤللم، سیز بیر آز کنار دورون، گؤزلریزی یومون، من بیر آز فیکیرلشیم.	m2	book2
4894	– قیزیم، هله اوّلکی قدر چکیریک، نه آزدی، نه چوخ، قاعد‌سییله.	m2	book2
4908	– سن منه اؤز حیکایه‌نی ناغیل ائله.	m2	book2
4922	بایرا چیخیب آتلاری آچیب بیر-بیرینه قاتدیم.	m2	book2
4936	ملیک دوچار بیر آز فیکیر ائدیب دئدی:	m2	book2
4950	گئجه یاتدی، سحر گئنه گئتدی، تور آتدی، بیر قیزیل بالیق دوشدو تورا.	m2	book2
4964	– اللها دا قوربان اولوم، قوناغینا دا.	m2	book2
4978	– بولود، گئت، بونا دویو آل گتیر.	m2	book2
4992	– آغا دئییللر کی، پول قلپدی، گؤتورمه‌دی.	m2	book2
5006	قیز دوردو، گئییندی، الین یودو، اوزون یودو، بدن نما گوزگویه باخدی.	m2	book2
5020	بیرین ابراهیم، بیرین ده قیز میندی.	m2	book2
5034	– من جیغالام دئیین، منی قویمورلار اوینویام.	m2	book2
5048	پادشاه باخدی گؤردو، بو دوغرودان دا بیر پهلیواندی.	m2	book2
5062	– آی جوتچو، ائله دئیک، اؤکوز قارادی، بس اؤزون نییه قارا گئیینمیسن، خیشین نییه قارادی ؟	m2	book2
5076	– قیبله‌ی-عالم، بئله آدامنان قوهوم اولماقدان باشقا علاج یوخدو.	m2	book2
5090	سن بیر اوووج گؤتور آت یا بیر ایته، یا پیشییه.	m2	book2
5104	بونلاردان بیری پاپاقدان، بیری زورنادان، او بیری توربادان عبارت ایمیش.	m2	book2
5118	پادیشاه گؤرور کی، بونلار ایله دؤردونجو بیر آدام دا خؤرک یئییر، آمّا کیم ایسه گؤرونمه‌ییر.	m2	book2
5132	بو ایشه حئیران قالیرلار، نه قدر طبیبلری دعوت ائدیرلر، کیمسه بونلارا علاج ائده بیلمه‌ییر.	m2	book2
5146	پادشاه خک اندازی قیزیل ائله‌ین آدامین آدینی سوروشدو.	m2	book2
5160	– قارداش، ایندی داها من سندن آیریلیرام.	m2	book2
5174	ایندی من او خانیمی، قیزیمی سنه وئررم.	m2	book2
5188	– من اؤلندن سورا منیم دیشیمین بیرینی چیخارت ساخلا.	m2	book2
5202	پادشاه اونو آپاریب چؤرک بیشیریب یئدی.	m2	book2
5216	پادشاه ماغارایا گیرنده آداملار اونون قاباغیندا دیزی اوسته ییخیلیب دئدیلر:	m2	book2
5230	درویش قیزیللاری آپاریب بیر آنبارا تؤکدو.	m2	book2
5244	بیر آز گئدندن سورا بونا بیر یاشیل عمّامه‌‌لی آدام راست گلدی.	m2	book2
5258	اونون قاباغینا یولدا اوّل چیخان هارون ایدی.	m2	book2
5272	قوناقلار مونون الینده‌کینی گؤروب دئدیلر کی، بیر ایللیک یولو بیر ساعتا گئدیب گلمیسن، هله گتیردیگین بودورمو ؟	m2	book2
5286	آرواد دا حیطده‌کی قویونون آغزینا بیر آز اوت ییغیب آلمالاری دا اونون اوستونه قویور و قیزلار ائوه گلنده:	m2	book2
5300	اورادا باخیب گؤرورلر کی، بو بیر طؤله‌دیر.	m2	book2
5314	قیزلار باشلارینا گلن قضا و قدری سؤیله‌ییرلر.	m2	book2
5328	دگیرمانچی باخیب گؤرور کی، دییرمان بیردن دایاندی.	m2	book2
5342	اوشاقلار ائوه قاییدیب احوالاتی دییرمانچی‌نین آروادینا سؤیله‌ییرلر.	m2	book2
5356	بوندان سورا اوشاقلاری ایله شاد یاشاییرلار.	m2	book2
5364	آرواد کیشی‌نین بو سؤزونون اوستوندن هئچ بیر سؤز دئمه‌دی.	m2	book3
5378	ایچن کیمی درویش قالخیب آیاغا، آروادا بیر سیلّه چکدی، گؤتوروب سالدی اوتاقلارین بیرینه.	m2	book3
5392	نئجه کی، پادشاه قیزی دانیشدی، او بیریلری ده ائله دانیشاندا اودونچو آروادی دئدی:	m2	book3
5406	– کیشی، بیر صبیر ائله، باشیما گلنی سنه دانیشیم، سونرا نئیله‌ییرسن ائله!	m2	book3
5420	بدن یوخ، باش یوخ، گؤز یوخ، قیچ یوخ، قول یوخ، بیر جوت قارا قاش.	m2	book3
5434	بیر ده گؤردو کی، قاراقاش بودو ائودن چیخیب گئدیر.	m2	book3
5448	پادشاه باخیب گؤردو کی، بو خؤرکدن هئچ دویمادی.	m2	book3
5462	پادشاه بو ایشه لاپ معطل قالدی.	m2	book3
5476	قیز باشلاییب یئینده قاراقاش دا اوتوروب خؤرکدن یئدی.	m2	book3
5490	پری بو سؤزو دئیندن سونرا، قوردو اؤلدوروب آتدی.	m2	book3
5504	گزیب، قوجا بیر جیندار تاپیب بیربیر طیلسیملری اؤیرنمه‌یه باشلادی.	m2	book3
5518	فیرنگ ائلچیسی دوروب، ادب سلامینی یئرینه یئتیریب اوتوردو.	m2	book3
5532	وزیر نئجه گؤرموشدو، احوالاتی پادشاها نقل ائله‌دی.	m2	book3
5546	بلغ پهلوان دوروب پهلوان لیباس اولدو، اؤزون یئتیردی پری‌نین عمارتی‌نین قاباغینا.	m2	book3
5560	بلغ بو سؤزو قاراقاشدان ائشیدن کیمی ال آتدی قاراقاشین کمرینه کی، گؤتوروب وورسون یئره.	m2	book3
5574	سن ایذین وئر من گئدیم گؤروم نه دئییر.	m2	book3
5588	اوندا آتام سنه دئیه‌جک، بس هانسی آت خوشونا گلیر.	m2	book3
5602	آمّا هاچاندان-هاچانا بیر نفر پهلوان گلدی.	m2	book3
5616	یاخشیسی بودو کی، قوناقلیق ائله، خؤرگین ایچینه زهر تؤک، اؤلسون گئتسین.	m2	book3
5630	درویش شهری گزه-گزه گلیب چیخدی گول باغینا.	m2	book3
5644	کیشی قاراقاشی گؤرن کیمی باشینی قالدیریب دئدی:	m2	book3
5658	قوجا عابید سؤزون دئییب وفات ائله‌دی.	m2	book3
5672	لاپ آخیردا بیر قوجا کیشی چیخیب دئدی:	m2	book3
5686	گرک منیم اوچون ایلانلار پادشاهی‌نین قیزی‌نین اتیندن گتیره‌سن کی، من اتی اوزومه چکم ساغالام.	m2	book3
5700	پری خانیم آتاسینا چوخ یالواردی کی، من سنین قیزینام، پادشاه آز ائشیدیب دئدی:	m2	book3
5714	قیریب چاتدی قوشونو، یئتیردی اؤزونو پادشاهنان وزیره.	m2	book3
5728	بیر گون دشکووار اؤز رمّالینی یانینا چاغیریب، دئییر:	m2	book3
5742	دشکووار رمّالین فیکرینه شریک اولوب راضی قالدی.	m2	book3
5756	دشکووار چوخ فیکره گئدیب، باغبانا دئدی:	m2	book3
5770	باشی، قولو، قیچی ساغ-سلامات، آمّا کی، ائله بیل اتدی.	m2	book3
5784	باغبان احوالاتدان شاه دشکوواری خبردار ائله‌دی.	m2	book3
5798	پادشاهین آداملاری گئدیب باغبانین آروادینی و اوغلونو گؤتوروب، ایسته‌دیلر اؤلدوره‌لر، یازیقلاری گلیب آروادی بوراخدیلار چؤله، اوشاغی دا بیر داغین دؤشونده بؤیوک بیر آغاج واردی، قویدولار آغاجین آلتینا، چیخیب گلدیلر.	m2	book3
5812	سیمورق اوچ-دؤرد قات گؤیدن یئره ائنیب گؤردو کی، باغبانین آروادیدی.	m2	book3
5826	ایسته‌دی اوشاغی گؤتوره قوجاغینا، اوز-گؤزوندن اؤپه، باخیب گؤردو اوشاق ائله آغیردی کی، یئریندن ترپه‌ده بیلمیر.	m2	book3
5840	بو دمده سیمورق گؤیله گئدیردی، ائشیتدی کی، مئشه‌دن نره سسی گلیر.	m2	book3
5854	چوبان تئز سیمورقون توکون یاندیردی، سیمورق اؤزونو یئتیریب چوبانا، خبر آلدی:	m2	book3
5868	بو اوزویو وئررسن فیلان تاجیره، دئیرسن کی، بو اوزویو خییام تاجیر وئردی، دئدی کی، پول ائله‌ییب وئرسین.	m2	book3
5882	سیمورق بونلاری آلدی جایناغینا، چوبانی دا میندیریب دالینا، گؤتوروب گلدی.	m2	book3
5896	سیمان دا تئز الین آتیب گورزه، بیر نره چکدی کی، سیمانین نره‌سیندن گؤیده قوش قاناد سالدی.	m2	book3
5910	شهردن چیخیب اوز قویدولار سیمانا طرف.	m2	book3
5924	سیمان شاه دشکووارین ساققالیندان یاپیشیب قالخیزیب اوتورتدو یئره.	m2	book3
5938	بیر گون آینایا باخیب گؤردو کی، چوخ گئرییه گئدیب.	m2	book3
5952	– من داها صبر ائله‌یه بیلمیرم.	m2	book3
5966	هر ایکیسی آت مینیب، شهردن چیخدیلار.	m2	book3
5980	غوّاص یئنه ده آت باشی سالیب، آتین باشینی قایتاردی، چکیب نیقابینی اوزونه، سوردو دوز سیمانا طرف.	m2	book3
5994	سیمان چکیب قالخانی باشینا ائله بیر قیلینج چالدی کی، دیوین بیری یئددی پارچا اولدو، باشلادی او بیری دیولرله داوایا.	m2	book3
6008	بیلدی کی، غوّاصی سیمان اؤلدوروبدو.	m2	book3
6022	گل من سنه اون مین قوشون وئریم، چیخ فیرنگ پادشاهی‌نین قاباغینا.	m2	book3
6036	شاه دشکووار گؤردو کی، سیمان فیرنگین قوشونونو قیریب تامام ائله‌دی، سئویندیگیندن آشاغی دوشوب سیمانین آدینا طبیل ووردوردو.	m2	book3
6050	ایسته‌دی ها بوردا، ها اوردا جئیرانی توتا.	m2	book3
6064	سیمان آت مینیب باشلادی دیو شهرینه گئتمه‌یه.	m2	book3
6078	سیمان کیشی‌نین آدینی خبر آلیب بیلدی کی، ملیکدی.	m2	book3
6092	سیمان برک یورولموشدو، چاتیب بیر بولاق باشینا، دوشوب آتیندان، آتلارین سولاییب، ال-اوزلرین یودولار، اوتوروب چؤرک یئدیلر، گونو باتیریب، گئجه‌نی نؤوبه‌‌ ایله یاتیب، سحر تئزدن دوروب، مینیب آتلارینا، اوز قویدولار گئتمه‌یه.	m2	book3
6106	دیو فیروز گؤندردیگی آداملارین گلیب چیخمادیغینی گؤرنده ایکی دیو ده گؤندردی کی، خبر گتیرسینلر.	m2	book3
6120	گؤردو کی، دیو فیروز گلمیر، ایسته‌دی گیره شهره.	m2	book3
6134	– حئییف جاوان سندن، گلیب چیخیبسان بورایا.	m2	book3
6148	دارچی دمبدم ایدی کی، همین آداملاری توتوب چکه دارا، سیمان تئز اؤزونو یئتیریب، گؤردو کی، دار آغاجی قورولوب.	m2	book3
6162	اودو کی، بخاتیر دانیشمادی، قوشون گؤندرمه‌ییب، اؤزو دوروب چیخدی سیمانین قاباغینا.	m2	book3
6176	– وزیر، نئچه ایلدی من دیو فیروزون قورخوسوندان هئچ سیاحته چیخمامیشام.	m2	book3
6190	سیمان گؤردو کی، قوشون قاچیر، ملیکی ده بو ساعت اژداها یئیه‌جک.	m2	book3
6204	دووشان قاباقدا، سیمان دالدا گولـله کیمی گئدیردیلر.	m2	book3
6218	آتین لپیری‌نین ایزینی توتوب، بیر باش گلیب چیخدی چارحوووضون قیراغینا، گؤردو کی، بوردا بیر اوغلان یاتیب کی، شجاعتده، گؤزللیکده، قدّی-قامتده تایی هئچ یئرده یوخدور.	m2	book3
6232	گئدیب قوشون اهلی چادیرلاری یوکله‌دیلر قاطیرلارا، هره مینیب اؤز آتینا، خان-خانی-چینله ملیک دوشدو قاباغا، آتلاری‌نین باشینی قایتاریب بیرباش گلیب چیخدیلار نار باغینا.	m2	book3
6246	شراب مجلیسی قوروب، شرابین ایچینده بی‌هوشداری وئریب سیمانی بی‌هوش ائدندن سونرا، اؤلدورسونلر.	m2	book3
6260	ووروب قانادی ایله شوشه‌نی سیندیریب، سالدی اؤزونو ایچری، گؤردو کی، سیمان بی‌هوش ییخیلیب ائوین بیر کونجونه.	m2	book3
6274	پری­دوخو تاپیب، اونونلا کئیفده‌دی.	m2	book3
6288	سیمان گئدیردی، آمّا وزیر اؤزون یئتیردی اوجوبینیخ پادشاهین یانینا، دئدی:	m2	book3
6302	سیمان گورزو آتیب یئره، ال آتدی قوجا پهلوانین کمرینه.	m2	book3
6316	خان-خانی-چینین گؤزلری چیخدی کلّه‌‌سینه.	m2	book3
6330	ال آتیب پری­دوخ خانیمین کمرینه، قالدیریب گؤیه، ایسته‌دی وورا یئره، پری­دوخ خانیم دئدی:	m2	book3
6344	آدامزاد شهردن چیخیب، باشلادی سیمانی آختارماغا.	m2	book3
6358	خان-خانی-چین ده اؤز قوشونون قاتیب قارداشی‌نین قوشونونا، گؤندردی سیمانین دالیسینجا.	m2	book3
6372	قاری سیمانین سوراغیندا ایدی کی، توتوب سالسین طیلسیمه.	m2	book3
